idx,orig_idx,question,transformation_type,intensity,image_idx
val_Spatial_Reasoning_114_contrast2_rephrased1,val_Spatial_Reasoning_114,The laptop is in direct contact with the bench.,contrast,3.0,val_Spatial_Reasoning_114_contrast2
val_Spatial_Reasoning_114_contrast2_rephrased2,val_Spatial_Reasoning_114,The laptop is resting against the bench.,contrast,3.0,val_Spatial_Reasoning_114_contrast2
val_Spatial_Reasoning_114_contrast2_rephrased3,val_Spatial_Reasoning_114,The laptop is physically touching the bench.,contrast,3.0,val_Spatial_Reasoning_114_contrast2
val_Spatial_Reasoning_114_contrast2_rephrased4,val_Spatial_Reasoning_114,The laptop is in contact with the surface of the bench.,contrast,3.0,val_Spatial_Reasoning_114_contrast2
val_Spatial_Reasoning_114_blur1_rephrased1,val_Spatial_Reasoning_114,The laptop is in contact with the bench.,blur,6.0,val_Spatial_Reasoning_114_blur1
val_Spatial_Reasoning_114_blur1_rephrased2,val_Spatial_Reasoning_114,The laptop is resting on the bench.,blur,6.0,val_Spatial_Reasoning_114_blur1
val_Spatial_Reasoning_114_blur1_rephrased3,val_Spatial_Reasoning_114,The laptop is making contact with the bench.,blur,6.0,val_Spatial_Reasoning_114_blur1
val_Spatial_Reasoning_114_blur1_rephrased4,val_Spatial_Reasoning_114,The laptop is in physical contact with the bench.,blur,6.0,val_Spatial_Reasoning_114_blur1
val_Spatial_Reasoning_114_blur2_rephrased1,val_Spatial_Reasoning_114,The laptop is in direct contact with the bench.,blur,3.0,val_Spatial_Reasoning_114_blur2
val_Spatial_Reasoning_114_blur2_rephrased2,val_Spatial_Reasoning_114,The laptop is resting against the bench.,blur,3.0,val_Spatial_Reasoning_114_blur2
val_Spatial_Reasoning_114_blur2_rephrased3,val_Spatial_Reasoning_114,The laptop is making physical contact with the bench.,blur,3.0,val_Spatial_Reasoning_114_blur2
val_Spatial_Reasoning_114_blur2_rephrased4,val_Spatial_Reasoning_114,The laptop is in close proximity to the bench and is in contact with it.,blur,3.0,val_Spatial_Reasoning_114_blur2
val_Spatial_Reasoning_114_noise1_rephrased1,val_Spatial_Reasoning_114,The laptop is in contact with the bench.,noise,5.0,val_Spatial_Reasoning_114_noise1
val_Spatial_Reasoning_114_noise1_rephrased2,val_Spatial_Reasoning_114,The laptop is resting on the bench.,noise,5.0,val_Spatial_Reasoning_114_noise1
val_Spatial_Reasoning_114_noise1_rephrased3,val_Spatial_Reasoning_114,The laptop is in physical contact with the bench.,noise,5.0,val_Spatial_Reasoning_114_noise1
val_Spatial_Reasoning_114_noise1_rephrased4,val_Spatial_Reasoning_114,The laptop is in direct contact with the bench.,noise,5.0,val_Spatial_Reasoning_114_noise1
val_Spatial_Reasoning_114_noise2_rephrased1,val_Spatial_Reasoning_114,The laptop is in contact with the bench.,noise,10.0,val_Spatial_Reasoning_114_noise2
val_Spatial_Reasoning_114_noise2_rephrased2,val_Spatial_Reasoning_114,The laptop is resting against the bench.,noise,10.0,val_Spatial_Reasoning_114_noise2
val_Spatial_Reasoning_114_noise2_rephrased3,val_Spatial_Reasoning_114,The laptop is in physical contact with the bench.,noise,10.0,val_Spatial_Reasoning_114_noise2
val_Spatial_Reasoning_114_noise2_rephrased4,val_Spatial_Reasoning_114,The laptop is making direct contact with the bench.,noise,10.0,val_Spatial_Reasoning_114_noise2
val_Spatial_Reasoning_114_masking1_rephrased1,val_Spatial_Reasoning_114,The laptop is in physical contact with the bench.,masking,5.0,val_Spatial_Reasoning_114_masking1
val_Spatial_Reasoning_114_masking1_rephrased2,val_Spatial_Reasoning_114,The laptop is in direct contact with the bench.,masking,5.0,val_Spatial_Reasoning_114_masking1
val_Spatial_Reasoning_114_masking1_rephrased3,val_Spatial_Reasoning_114,The laptop is resting against the bench.,masking,5.0,val_Spatial_Reasoning_114_masking1
val_Spatial_Reasoning_114_masking1_rephrased4,val_Spatial_Reasoning_114,The laptop is in contact with the bench.,masking,5.0,val_Spatial_Reasoning_114_masking1
val_Spatial_Reasoning_114_masking2_rephrased1,val_Spatial_Reasoning_114,The laptop is in direct contact with the bench.,masking,10.0,val_Spatial_Reasoning_114_masking2
val_Spatial_Reasoning_114_masking2_rephrased2,val_Spatial_Reasoning_114,The laptop is resting against the bench.,masking,10.0,val_Spatial_Reasoning_114_masking2
val_Spatial_Reasoning_114_masking2_rephrased3,val_Spatial_Reasoning_114,The laptop is in physical contact with the bench.,masking,10.0,val_Spatial_Reasoning_114_masking2
val_Spatial_Reasoning_114_masking2_rephrased4,val_Spatial_Reasoning_114,"The laptop is in close proximity to the bench, but is making contact.",masking,10.0,val_Spatial_Reasoning_114_masking2
val_Spatial_Reasoning_114_rotate1_rephrased1,val_Spatial_Reasoning_114,The laptop is in physical contact with the bench.,rotate,6.0,val_Spatial_Reasoning_114_rotate1
val_Spatial_Reasoning_114_rotate1_rephrased2,val_Spatial_Reasoning_114,The laptop is resting on the bench.,rotate,6.0,val_Spatial_Reasoning_114_rotate1
val_Spatial_Reasoning_114_rotate1_rephrased3,val_Spatial_Reasoning_114,The laptop is in direct contact with the bench.,rotate,6.0,val_Spatial_Reasoning_114_rotate1
val_Spatial_Reasoning_114_rotate1_rephrased4,val_Spatial_Reasoning_114,"The laptop is in close proximity to the bench, making contact.",rotate,6.0,val_Spatial_Reasoning_114_rotate1
val_Spatial_Reasoning_114_rotate2_rephrased1,val_Spatial_Reasoning_114,The laptop is in contact with the bench.,rotate,3.0,val_Spatial_Reasoning_114_rotate2
val_Spatial_Reasoning_114_rotate2_rephrased2,val_Spatial_Reasoning_114,The laptop is resting on the bench.,rotate,3.0,val_Spatial_Reasoning_114_rotate2
val_Spatial_Reasoning_114_rotate2_rephrased3,val_Spatial_Reasoning_114,The laptop is in direct contact with the bench.,rotate,3.0,val_Spatial_Reasoning_114_rotate2
val_Spatial_Reasoning_114_rotate2_rephrased4,val_Spatial_Reasoning_114,The laptop is situated on the bench.,rotate,3.0,val_Spatial_Reasoning_114_rotate2
val_Spatial_Reasoning_114_shift1_rephrased1,val_Spatial_Reasoning_114,The laptop is in contact with the bench.,shift,6.0,val_Spatial_Reasoning_114_shift1
val_Spatial_Reasoning_114_shift1_rephrased2,val_Spatial_Reasoning_114,The laptop is resting on the bench.,shift,6.0,val_Spatial_Reasoning_114_shift1
val_Spatial_Reasoning_114_shift1_rephrased3,val_Spatial_Reasoning_114,The laptop is in physical contact with the bench.,shift,6.0,val_Spatial_Reasoning_114_shift1
val_Spatial_Reasoning_114_shift1_rephrased4,val_Spatial_Reasoning_114,The laptop is lying on the bench.,shift,6.0,val_Spatial_Reasoning_114_shift1
val_Spatial_Reasoning_114_shift2_rephrased1,val_Spatial_Reasoning_114,The laptop is in physical contact with the bench.,shift,3.0,val_Spatial_Reasoning_114_shift2
val_Spatial_Reasoning_114_shift2_rephrased2,val_Spatial_Reasoning_114,The laptop is resting on the bench.,shift,3.0,val_Spatial_Reasoning_114_shift2
val_Spatial_Reasoning_114_shift2_rephrased3,val_Spatial_Reasoning_114,The laptop is making contact with the bench.,shift,3.0,val_Spatial_Reasoning_114_shift2
val_Spatial_Reasoning_114_shift2_rephrased4,val_Spatial_Reasoning_114,The laptop is in direct contact with the bench.,shift,3.0,val_Spatial_Reasoning_114_shift2
val_Spatial_Reasoning_114_bw1_rephrased1,val_Spatial_Reasoning_114,The laptop is in contact with the bench.,bw,,val_Spatial_Reasoning_114_bw1
val_Spatial_Reasoning_114_bw1_rephrased2,val_Spatial_Reasoning_114,The laptop is resting against the bench.,bw,,val_Spatial_Reasoning_114_bw1
val_Spatial_Reasoning_114_bw1_rephrased3,val_Spatial_Reasoning_114,The laptop is in physical contact with the bench.,bw,,val_Spatial_Reasoning_114_bw1
val_Spatial_Reasoning_114_bw1_rephrased4,val_Spatial_Reasoning_114,The laptop is in direct contact with the bench.,bw,,val_Spatial_Reasoning_114_bw1
val_Spatial_Reasoning_114_bw2_rephrased1,val_Spatial_Reasoning_114,The laptop is in contact with the bench.,bw,,val_Spatial_Reasoning_114_bw2
val_Spatial_Reasoning_114_bw2_rephrased2,val_Spatial_Reasoning_114,The laptop is resting against the bench.,bw,,val_Spatial_Reasoning_114_bw2
val_Spatial_Reasoning_114_bw2_rephrased3,val_Spatial_Reasoning_114,The laptop is in physical contact with the bench.,bw,,val_Spatial_Reasoning_114_bw2
val_Spatial_Reasoning_114_bw2_rephrased4,val_Spatial_Reasoning_114,The laptop is in direct contact with the bench.,bw,,val_Spatial_Reasoning_114_bw2
val_Spatial_Reasoning_115_contrast1_rephrased1,val_Spatial_Reasoning_115,The laptop is below the dog.,contrast,4.0,val_Spatial_Reasoning_115_contrast1
val_Spatial_Reasoning_115_contrast1_rephrased2,val_Spatial_Reasoning_115,The dog is positioned higher than the laptop.,contrast,4.0,val_Spatial_Reasoning_115_contrast1
val_Spatial_Reasoning_115_contrast1_rephrased3,val_Spatial_Reasoning_115,The laptop is situated below the dog.,contrast,4.0,val_Spatial_Reasoning_115_contrast1
val_Spatial_Reasoning_115_contrast1_rephrased4,val_Spatial_Reasoning_115,The dog is located above the laptop.,contrast,4.0,val_Spatial_Reasoning_115_contrast1
val_Spatial_Reasoning_115_contrast2_rephrased1,val_Spatial_Reasoning_115,The laptop is below the dog.,contrast,8.0,val_Spatial_Reasoning_115_contrast2
val_Spatial_Reasoning_115_contrast2_rephrased2,val_Spatial_Reasoning_115,The dog is positioned higher than the laptop.,contrast,8.0,val_Spatial_Reasoning_115_contrast2
val_Spatial_Reasoning_115_contrast2_rephrased3,val_Spatial_Reasoning_115,The laptop is situated below the dog's location.,contrast,8.0,val_Spatial_Reasoning_115_contrast2
val_Spatial_Reasoning_115_contrast2_rephrased4,val_Spatial_Reasoning_115,The dog is located above the laptop.,contrast,8.0,val_Spatial_Reasoning_115_contrast2
val_Spatial_Reasoning_115_blur1_rephrased1,val_Spatial_Reasoning_115,The laptop is below the dog.,blur,4.0,val_Spatial_Reasoning_115_blur1
val_Spatial_Reasoning_115_blur1_rephrased2,val_Spatial_Reasoning_115,The dog is positioned above the laptop.,blur,4.0,val_Spatial_Reasoning_115_blur1
val_Spatial_Reasoning_115_blur1_rephrased3,val_Spatial_Reasoning_115,Above the laptop is the dog.,blur,4.0,val_Spatial_Reasoning_115_blur1
val_Spatial_Reasoning_115_blur1_rephrased4,val_Spatial_Reasoning_115,The laptop is situated below the dog.,blur,4.0,val_Spatial_Reasoning_115_blur1
val_Spatial_Reasoning_115_blur2_rephrased1,val_Spatial_Reasoning_115,The laptop is below the dog.,blur,8.0,val_Spatial_Reasoning_115_blur2
val_Spatial_Reasoning_115_blur2_rephrased2,val_Spatial_Reasoning_115,The dog is situated above the laptop.,blur,8.0,val_Spatial_Reasoning_115_blur2
val_Spatial_Reasoning_115_blur2_rephrased3,val_Spatial_Reasoning_115,The laptop is positioned beneath the dog.,blur,8.0,val_Spatial_Reasoning_115_blur2
val_Spatial_Reasoning_115_blur2_rephrased4,val_Spatial_Reasoning_115,The dog is located above the laptop.,blur,8.0,val_Spatial_Reasoning_115_blur2
val_Spatial_Reasoning_115_noise1_rephrased1,val_Spatial_Reasoning_115,The laptop is below the dog.,noise,9.0,val_Spatial_Reasoning_115_noise1
val_Spatial_Reasoning_115_noise1_rephrased2,val_Spatial_Reasoning_115,The dog is positioned higher than the laptop.,noise,9.0,val_Spatial_Reasoning_115_noise1
val_Spatial_Reasoning_115_noise1_rephrased3,val_Spatial_Reasoning_115,The laptop is situated beneath the dog.,noise,9.0,val_Spatial_Reasoning_115_noise1
val_Spatial_Reasoning_115_noise1_rephrased4,val_Spatial_Reasoning_115,The dog is located above the laptop.,noise,9.0,val_Spatial_Reasoning_115_noise1
val_Spatial_Reasoning_115_noise2_rephrased1,val_Spatial_Reasoning_115,The laptop is below the dog.,noise,10.0,val_Spatial_Reasoning_115_noise2
val_Spatial_Reasoning_115_noise2_rephrased2,val_Spatial_Reasoning_115,The dog is situated above the laptop.,noise,10.0,val_Spatial_Reasoning_115_noise2
val_Spatial_Reasoning_115_noise2_rephrased3,val_Spatial_Reasoning_115,The laptop is positioned below the dog.,noise,10.0,val_Spatial_Reasoning_115_noise2
val_Spatial_Reasoning_115_noise2_rephrased4,val_Spatial_Reasoning_115,The dog is located above the laptop.,noise,10.0,val_Spatial_Reasoning_115_noise2
val_Spatial_Reasoning_115_masking1_rephrased1,val_Spatial_Reasoning_115,The laptop is below the dog.,masking,9.0,val_Spatial_Reasoning_115_masking1
val_Spatial_Reasoning_115_masking1_rephrased2,val_Spatial_Reasoning_115,The dog is positioned higher than the laptop.,masking,9.0,val_Spatial_Reasoning_115_masking1
val_Spatial_Reasoning_115_masking1_rephrased3,val_Spatial_Reasoning_115,The laptop is situated below the dog's level.,masking,9.0,val_Spatial_Reasoning_115_masking1
val_Spatial_Reasoning_115_masking1_rephrased4,val_Spatial_Reasoning_115,The dog is situated above the laptop.,masking,9.0,val_Spatial_Reasoning_115_masking1
val_Spatial_Reasoning_115_masking2_rephrased1,val_Spatial_Reasoning_115,The laptop is below the dog.,masking,10.0,val_Spatial_Reasoning_115_masking2
val_Spatial_Reasoning_115_masking2_rephrased2,val_Spatial_Reasoning_115,The dog is situated higher than the laptop.,masking,10.0,val_Spatial_Reasoning_115_masking2
val_Spatial_Reasoning_115_masking2_rephrased3,val_Spatial_Reasoning_115,The laptop is positioned lower than the dog.,masking,10.0,val_Spatial_Reasoning_115_masking2
val_Spatial_Reasoning_115_masking2_rephrased4,val_Spatial_Reasoning_115,The dog is placed on a higher level than the laptop.,masking,10.0,val_Spatial_Reasoning_115_masking2
val_Spatial_Reasoning_115_rotate1_rephrased1,val_Spatial_Reasoning_115,The laptop is below the dog.,rotate,4.0,val_Spatial_Reasoning_115_rotate1
val_Spatial_Reasoning_115_rotate1_rephrased2,val_Spatial_Reasoning_115,The dog is positioned higher than the laptop.,rotate,4.0,val_Spatial_Reasoning_115_rotate1
val_Spatial_Reasoning_115_rotate1_rephrased3,val_Spatial_Reasoning_115,The laptop is situated below the level of the dog.,rotate,4.0,val_Spatial_Reasoning_115_rotate1
val_Spatial_Reasoning_115_rotate1_rephrased4,val_Spatial_Reasoning_115,The dog is positioned above the laptop's location.,rotate,4.0,val_Spatial_Reasoning_115_rotate1
val_Spatial_Reasoning_115_rotate2_rephrased1,val_Spatial_Reasoning_115,The laptop is below the dog.,rotate,8.0,val_Spatial_Reasoning_115_rotate2
val_Spatial_Reasoning_115_rotate2_rephrased2,val_Spatial_Reasoning_115,The dog is situated above the laptop.,rotate,8.0,val_Spatial_Reasoning_115_rotate2
val_Spatial_Reasoning_115_rotate2_rephrased3,val_Spatial_Reasoning_115,The laptop is positioned below the dog.,rotate,8.0,val_Spatial_Reasoning_115_rotate2
val_Spatial_Reasoning_115_rotate2_rephrased4,val_Spatial_Reasoning_115,The dog is located above the laptop.,rotate,8.0,val_Spatial_Reasoning_115_rotate2
val_Spatial_Reasoning_115_shift1_rephrased1,val_Spatial_Reasoning_115,The laptop is below the dog.,shift,4.0,val_Spatial_Reasoning_115_shift1
val_Spatial_Reasoning_115_shift1_rephrased2,val_Spatial_Reasoning_115,The dog is positioned above the laptop.,shift,4.0,val_Spatial_Reasoning_115_shift1
val_Spatial_Reasoning_115_shift1_rephrased3,val_Spatial_Reasoning_115,The laptop is situated below the dog.,shift,4.0,val_Spatial_Reasoning_115_shift1
val_Spatial_Reasoning_115_shift1_rephrased4,val_Spatial_Reasoning_115,The dog is placed higher than the laptop.,shift,4.0,val_Spatial_Reasoning_115_shift1
val_Spatial_Reasoning_115_shift2_rephrased1,val_Spatial_Reasoning_115,The laptop is below the dog.,shift,8.0,val_Spatial_Reasoning_115_shift2
val_Spatial_Reasoning_115_shift2_rephrased2,val_Spatial_Reasoning_115,The dog is positioned higher than the laptop.,shift,8.0,val_Spatial_Reasoning_115_shift2
val_Spatial_Reasoning_115_shift2_rephrased3,val_Spatial_Reasoning_115,The laptop is situated beneath the dog.,shift,8.0,val_Spatial_Reasoning_115_shift2
val_Spatial_Reasoning_115_shift2_rephrased4,val_Spatial_Reasoning_115,The dog is located above the laptop.,shift,8.0,val_Spatial_Reasoning_115_shift2
val_Spatial_Reasoning_115_bw1_rephrased1,val_Spatial_Reasoning_115,The laptop is below the dog.,bw,,val_Spatial_Reasoning_115_bw1
val_Spatial_Reasoning_115_bw1_rephrased2,val_Spatial_Reasoning_115,The dog is positioned higher than the laptop.,bw,,val_Spatial_Reasoning_115_bw1
val_Spatial_Reasoning_115_bw1_rephrased3,val_Spatial_Reasoning_115,The laptop is situated beneath the dog.,bw,,val_Spatial_Reasoning_115_bw1
val_Spatial_Reasoning_115_bw1_rephrased4,val_Spatial_Reasoning_115,The dog is placed on top of the laptop.,bw,,val_Spatial_Reasoning_115_bw1
val_Spatial_Reasoning_115_bw2_rephrased1,val_Spatial_Reasoning_115,The laptop is below the dog.,bw,,val_Spatial_Reasoning_115_bw2
val_Spatial_Reasoning_115_bw2_rephrased2,val_Spatial_Reasoning_115,The dog is positioned above the laptop.,bw,,val_Spatial_Reasoning_115_bw2
val_Spatial_Reasoning_115_bw2_rephrased3,val_Spatial_Reasoning_115,The laptop is situated below the dog.,bw,,val_Spatial_Reasoning_115_bw2
val_Spatial_Reasoning_115_bw2_rephrased4,val_Spatial_Reasoning_115,The dog is located above the laptop.,bw,,val_Spatial_Reasoning_115_bw2
val_Spatial_Reasoning_116_contrast1_rephrased1,val_Spatial_Reasoning_116,The dog is above the bench.,contrast,3.0,val_Spatial_Reasoning_116_contrast1
val_Spatial_Reasoning_116_contrast1_rephrased2,val_Spatial_Reasoning_116,The bench is situated at a lower level than the dog.,contrast,3.0,val_Spatial_Reasoning_116_contrast1
val_Spatial_Reasoning_116_contrast1_rephrased3,val_Spatial_Reasoning_116,The dog is positioned higher than the bench.,contrast,3.0,val_Spatial_Reasoning_116_contrast1
val_Spatial_Reasoning_116_contrast1_rephrased4,val_Spatial_Reasoning_116,The bench is located at a lower elevation than the dog.,contrast,3.0,val_Spatial_Reasoning_116_contrast1
val_Spatial_Reasoning_116_contrast2_rephrased1,val_Spatial_Reasoning_116,The dog is above the bench.,contrast,7.0,val_Spatial_Reasoning_116_contrast2
val_Spatial_Reasoning_116_contrast2_rephrased2,val_Spatial_Reasoning_116,The bench is situated beneath the dog.,contrast,7.0,val_Spatial_Reasoning_116_contrast2
val_Spatial_Reasoning_116_contrast2_rephrased3,val_Spatial_Reasoning_116,The dog is positioned above the bench.,contrast,7.0,val_Spatial_Reasoning_116_contrast2
val_Spatial_Reasoning_116_contrast2_rephrased4,val_Spatial_Reasoning_116,The bench is located below the dog.,contrast,7.0,val_Spatial_Reasoning_116_contrast2
val_Spatial_Reasoning_116_blur1_rephrased1,val_Spatial_Reasoning_116,The dog is above the bench.,blur,3.0,val_Spatial_Reasoning_116_blur1
val_Spatial_Reasoning_116_blur1_rephrased2,val_Spatial_Reasoning_116,The bench is situated beneath the dog.,blur,3.0,val_Spatial_Reasoning_116_blur1
