idx,question,orig_idx
val_Spatial_Relation_21_rephrased10,Is the cat positioned vertically above the dining table?,val_Spatial_Relation_21
val_Spatial_Relation_21_rephrased11,Is the dining table directly beneath the cat?,val_Spatial_Relation_21
val_Spatial_Relation_21_rephrased12,Is the cat positioned in a higher position than the dining table?,val_Spatial_Relation_21
val_Spatial_Relation_21_rephrased13,Does the dining table have the cat above it?,val_Spatial_Relation_21
val_Spatial_Relation_21_rephrased14,Is the cat in a higher spatial location than the dining table?,val_Spatial_Relation_21
val_Spatial_Relation_22_rephrased1,Is the pizza in physical contact with the person?,val_Spatial_Relation_22
val_Spatial_Relation_22_rephrased2,Is the person in contact with the pizza?,val_Spatial_Relation_22
val_Spatial_Relation_22_rephrased3,Does the pizza have any direct contact with the person?,val_Spatial_Relation_22
val_Spatial_Relation_22_rephrased4,Is the person's body touching the pizza?,val_Spatial_Relation_22
val_Spatial_Relation_22_rephrased5,Is the pizza touching the person's body?,val_Spatial_Relation_22
val_Spatial_Relation_22_rephrased6,Is the person in close proximity to the pizza?,val_Spatial_Relation_22
val_Spatial_Relation_22_rephrased7,Does the pizza make direct contact with the person?,val_Spatial_Relation_22
val_Spatial_Relation_22_rephrased8,Is there any physical contact between the pizza and the person?,val_Spatial_Relation_22
val_Spatial_Relation_22_rephrased9,Is the person's skin in contact with the pizza?,val_Spatial_Relation_22
val_Spatial_Relation_22_rephrased10,Is the pizza in direct contact with the person's body?,val_Spatial_Relation_22
val_Spatial_Relation_22_rephrased11,Is the person's body in contact with the pizza?,val_Spatial_Relation_22
val_Spatial_Relation_22_rephrased12,Does the person have any contact with the pizza?,val_Spatial_Relation_22
val_Spatial_Relation_22_rephrased13,Is the pizza in physical contact with the person's body?,val_Spatial_Relation_22
val_Spatial_Relation_22_rephrased14,Is the person in physical contact with the pizza.,val_Spatial_Relation_22
val_Spatial_Relation_23_rephrased1,Is the umbrella placed above the cat?,val_Spatial_Relation_23
val_Spatial_Relation_23_rephrased2,Is the umbrella located on top of the cat?,val_Spatial_Relation_23
val_Spatial_Relation_23_rephrased3,Is the umbrella sitting on the cat's back?,val_Spatial_Relation_23
val_Spatial_Relation_23_rephrased4,Is the umbrella positioned above the feline?,val_Spatial_Relation_23
val_Spatial_Relation_23_rephrased5,Is the umbrella on top of that cat?,val_Spatial_Relation_23
val_Spatial_Relation_23_rephrased6,Is the umbrella on the cat's head?,val_Spatial_Relation_23
val_Spatial_Relation_23_rephrased7,Is the umbrella placed on top of the cat?,val_Spatial_Relation_23
val_Spatial_Relation_23_rephrased8,Is the cat wearing the umbrella on its head?,val_Spatial_Relation_23
val_Spatial_Relation_23_rephrased9,Is the umbrella perched on top of the cat?,val_Spatial_Relation_23
val_Spatial_Relation_23_rephrased10,Is the umbrella resting on the cat's back?,val_Spatial_Relation_23
val_Spatial_Relation_23_rephrased11,Is the umbrella located on top of the feline?,val_Spatial_Relation_23
val_Spatial_Relation_23_rephrased12,Is the umbrella sitting above the cat?,val_Spatial_Relation_23
val_Spatial_Relation_23_rephrased13,Is the umbrella positioned on top of the cat?,val_Spatial_Relation_23
val_Spatial_Relation_23_rephrased14,Is the umbrella on the cat?,val_Spatial_Relation_23
val_Spatial_Relation_24_rephrased1,Does the cat encircle the teddy bear?,val_Spatial_Relation_24
val_Spatial_Relation_24_rephrased2,Is the cat encircling the teddy bear?,val_Spatial_Relation_24
val_Spatial_Relation_24_rephrased3,Is the cat positioned around the teddy bear?,val_Spatial_Relation_24
val_Spatial_Relation_24_rephrased4,Does the cat surround the teddy bear?,val_Spatial_Relation_24
val_Spatial_Relation_24_rephrased5,Is the cat surrounding the teddy bear with its body?,val_Spatial_Relation_24
val_Spatial_Relation_24_rephrased6,Is the cat encompassing the teddy bear?,val_Spatial_Relation_24
val_Spatial_Relation_24_rephrased7,Is the cat surrounding the teddy bear from all sides?,val_Spatial_Relation_24
val_Spatial_Relation_24_rephrased8,Is the cat encircling the teddy bear with its presence?,val_Spatial_Relation_24
val_Spatial_Relation_24_rephrased9,Is the cat enveloping the teddy bear?,val_Spatial_Relation_24
val_Spatial_Relation_24_rephrased10,Does the cat encompass the teddy bear?,val_Spatial_Relation_24
val_Spatial_Relation_24_rephrased11,Is the cat circumscribing the teddy bear?,val_Spatial_Relation_24
val_Spatial_Relation_24_rephrased12,Is the cat surrounding the teddy bear in a complete circle?,val_Spatial_Relation_24
val_Spatial_Relation_24_rephrased13,Is the cat encompassing the teddy bear with its form?,val_Spatial_Relation_24
val_Spatial_Relation_24_rephrased14,Is the cat surrounding the teddy bear in all directions?,val_Spatial_Relation_24
val_Spatial_Relation_25_rephrased1,Is the sheep located outside the bottle?,val_Spatial_Relation_25
val_Spatial_Relation_25_rephrased2,Is the sheep situated outside the bottle?,val_Spatial_Relation_25
val_Spatial_Relation_25_rephrased3,Is the sheep positioned outside the bottle?,val_Spatial_Relation_25
val_Spatial_Relation_25_rephrased4,Is the sheep beyond the confines of the bottle?,val_Spatial_Relation_25
val_Spatial_Relation_25_rephrased5,Is the sheep outside the confines of the bottle?,val_Spatial_Relation_25
val_Spatial_Relation_25_rephrased6,Is the sheep situated beyond the bottle?,val_Spatial_Relation_25
val_Spatial_Relation_25_rephrased7,Is the sheep in a position outside the bottle?,val_Spatial_Relation_25
val_Spatial_Relation_25_rephrased8,Is the sheep on the outside of the bottle?,val_Spatial_Relation_25
val_Spatial_Relation_25_rephrased9,Is the sheep outside the container?,val_Spatial_Relation_25
val_Spatial_Relation_25_rephrased10,Is the sheep not inside the bottle?,val_Spatial_Relation_25
val_Spatial_Relation_25_rephrased11,Is the sheep outside the container?,val_Spatial_Relation_25
val_Spatial_Relation_25_rephrased12,Is the sheep positioned beyond the bottle?,val_Spatial_Relation_25
val_Spatial_Relation_25_rephrased13,Is the sheep located outside the container?,val_Spatial_Relation_25
val_Spatial_Relation_25_rephrased14,Is the sheep on the exterior of the bottle?,val_Spatial_Relation_25
val_Spatial_Relation_26_rephrased1,Is the motorcycle located at the left-hand side of the train?,val_Spatial_Relation_26
val_Spatial_Relation_26_rephrased2,Is the motorcycle situated on the left side of the train?,val_Spatial_Relation_26
val_Spatial_Relation_26_rephrased3,Is the motorcycle positioned on the left of the train?,val_Spatial_Relation_26
val_Spatial_Relation_26_rephrased4,Is the motorcycle at the left-hand side of the train?,val_Spatial_Relation_26
val_Spatial_Relation_26_rephrased5,Is the motorcycle on the left side of the train?,val_Spatial_Relation_26
val_Spatial_Relation_26_rephrased6,Is the motorcycle positioned at the left side of the train?,val_Spatial_Relation_26
val_Spatial_Relation_26_rephrased7,Is the motorcycle on the left of the train?,val_Spatial_Relation_26
val_Spatial_Relation_26_rephrased8,Is the motorcycle located at the left side of the train?,val_Spatial_Relation_26
val_Spatial_Relation_26_rephrased9,Is the motorcycle situated on the left-hand side of the train?,val_Spatial_Relation_26
val_Spatial_Relation_26_rephrased10,Is the motorcycle at the left side of the train?,val_Spatial_Relation_26
val_Spatial_Relation_26_rephrased11,Is the motorcycle on the left-hand side of the train?,val_Spatial_Relation_26
val_Spatial_Relation_26_rephrased12,Is the motorcycle to the left of the train?,val_Spatial_Relation_26
val_Spatial_Relation_26_rephrased13,Is the motorcycle located on the left side of the train?,val_Spatial_Relation_26
val_Spatial_Relation_26_rephrased14,Is the motorcycle situated at the left side of the train?,val_Spatial_Relation_26
val_Spatial_Relation_27_rephrased1,Is the dog encasing the truck?,val_Spatial_Relation_27
val_Spatial_Relation_27_rephrased2,Is the truck located within the dog?,val_Spatial_Relation_27
val_Spatial_Relation_27_rephrased3,Does the dog contain the truck?,val_Spatial_Relation_27
val_Spatial_Relation_27_rephrased4,Is the truck enclosed by the dog?,val_Spatial_Relation_27
val_Spatial_Relation_27_rephrased5,Can the dog be found to contain the truck?,val_Spatial_Relation_27
val_Spatial_Relation_27_rephrased6,Is the truck situated inside the dog?,val_Spatial_Relation_27
val_Spatial_Relation_27_rephrased7,Is the dog encompassing the truck?,val_Spatial_Relation_27
val_Spatial_Relation_27_rephrased8,Does the truck fit inside the dog?,val_Spatial_Relation_27
val_Spatial_Relation_27_rephrased9,Is the truck a component of the dog?,val_Spatial_Relation_27
val_Spatial_Relation_27_rephrased10,Is the dog housing the truck?,val_Spatial_Relation_27
val_Spatial_Relation_27_rephrased11,Is the truck being held by the dog?,val_Spatial_Relation_27
val_Spatial_Relation_27_rephrased12,Can the dog be said to hold the truck?,val_Spatial_Relation_27
val_Spatial_Relation_27_rephrased13,Is the truck surrounded by the dog?,val_Spatial_Relation_27
val_Spatial_Relation_27_rephrased14,Is the dog enveloping the truck?,val_Spatial_Relation_27
val_Spatial_Relation_28_rephrased1,Is the horse facing the person?,val_Spatial_Relation_28
val_Spatial_Relation_28_rephrased2,Is the person turned away from the horse?,val_Spatial_Relation_28
val_Spatial_Relation_28_rephrased3,Is the person's back to the horse?,val_Spatial_Relation_28
val_Spatial_Relation_28_rephrased4,Is the horse facing away from the person?,val_Spatial_Relation_28
val_Spatial_Relation_28_rephrased5,Is the person positioned behind the horse?,val_Spatial_Relation_28
val_Spatial_Relation_28_rephrased6,Is the horse turned away from the person?,val_Spatial_Relation_28
val_Spatial_Relation_28_rephrased7,Is the person looking away from the horse?,val_Spatial_Relation_28
val_Spatial_Relation_28_rephrased8,Does the person have their back to the horse?,val_Spatial_Relation_28
val_Spatial_Relation_28_rephrased9,Is the person standing behind the horse?,val_Spatial_Relation_28
val_Spatial_Relation_28_rephrased10,Does the horse face away from the person?,val_Spatial_Relation_28
val_Spatial_Relation_28_rephrased11,Is the person facing the opposite direction of the horse?,val_Spatial_Relation_28
val_Spatial_Relation_28_rephrased12,Is the horse's back to the person?,val_Spatial_Relation_28
val_Spatial_Relation_28_rephrased13,Is the person standing with their back to the horse?,val_Spatial_Relation_28
val_Spatial_Relation_28_rephrased14,Does the person face away from the horse?,val_Spatial_Relation_28
val_Spatial_Relation_29_rephrased1,Is the cat positioned directly towards the teddy bear?,val_Spatial_Relation_29
val_Spatial_Relation_29_rephrased2,Is the cat looking at the teddy bear?,val_Spatial_Relation_29
val_Spatial_Relation_29_rephrased3,Does the cat have its face towards the teddy bear?,val_Spatial_Relation_29
val_Spatial_Relation_29_rephrased4,Is the teddy bear in front of the cat?,val_Spatial_Relation_29
val_Spatial_Relation_29_rephrased5,Is the cat oriented towards the teddy bear?,val_Spatial_Relation_29
val_Spatial_Relation_29_rephrased6,Is the cat staring at the teddy bear?,val_Spatial_Relation_29
val_Spatial_Relation_29_rephrased7,Does the cat face the teddy bear?,val_Spatial_Relation_29
val_Spatial_Relation_29_rephrased8,Is the cat directed towards the teddy bear?,val_Spatial_Relation_29
val_Spatial_Relation_29_rephrased9,Is the cat gazing at the teddy bear?,val_Spatial_Relation_29
val_Spatial_Relation_29_rephrased10,Is the teddy bear before the cat?,val_Spatial_Relation_29
val_Spatial_Relation_29_rephrased11,Is the cat turned towards the teddy bear?,val_Spatial_Relation_29
val_Spatial_Relation_29_rephrased12,Does the cat view the teddy bear?,val_Spatial_Relation_29
val_Spatial_Relation_29_rephrased13,Is the cat situated in front of the teddy bear?,val_Spatial_Relation_29
val_Spatial_Relation_29_rephrased14,Is the cat pointing its face at the teddy bear?,val_Spatial_Relation_29
val_Spatial_Relation_30_rephrased1,Is the car holding the donut?,val_Spatial_Relation_30
val_Spatial_Relation_30_rephrased2,Does the car have the donut inside?,val_Spatial_Relation_30
val_Spatial_Relation_30_rephrased3,Is there a donut in the car?,val_Spatial_Relation_30
val_Spatial_Relation_30_rephrased4,Is the car carrying the donut?,val_Spatial_Relation_30
val_Spatial_Relation_30_rephrased5,Does the car contain the pastry?,val_Spatial_Relation_30
val_Spatial_Relation_30_rephrased6,Is the car storing the donut?,val_Spatial_Relation_30
val_Spatial_Relation_30_rephrased7,Is the donut located within the car?,val_Spatial_Relation_30
val_Spatial_Relation_30_rephrased8,Does the car possess the donut?,val_Spatial_Relation_30
val_Spatial_Relation_30_rephrased9,Is the car holding onto the donut?,val_Spatial_Relation_30
val_Spatial_Relation_30_rephrased10,Is the car carrying the sweet treat?,val_Spatial_Relation_30
val_Spatial_Relation_30_rephrased11,Is the car keeping the donut inside?,val_Spatial_Relation_30
val_Spatial_Relation_30_rephrased12,Does the car have the sweet pastry?,val_Spatial_Relation_30
val_Spatial_Relation_30_rephrased13,Is the car storing the sweet treat?,val_Spatial_Relation_30
val_Spatial_Relation_30_rephrased14,Is the car containing the pastry item?,val_Spatial_Relation_30
val_Spatial_Relation_31_rephrased1,Is the airplane located at a distance from the bicycle?,val_Spatial_Relation_31
val_Spatial_Relation_31_rephrased2,Is the airplane situated far from the bicycle?,val_Spatial_Relation_31
val_Spatial_Relation_31_rephrased3,Is the airplane a considerable distance away from the bicycle?,val_Spatial_Relation_31
val_Spatial_Relation_31_rephrased4,Is the airplane positioned at a considerable distance from the bicycle?,val_Spatial_Relation_31
val_Spatial_Relation_31_rephrased5,Is the airplane a long way from the bicycle?,val_Spatial_Relation_31
val_Spatial_Relation_31_rephrased6,Is the airplane a substantial distance away from the bicycle?,val_Spatial_Relation_31
val_Spatial_Relation_31_rephrased7,Is the airplane far removed from the bicycle?,val_Spatial_Relation_31
val_Spatial_Relation_31_rephrased8,Is the airplane positioned far away from the bicycle?,val_Spatial_Relation_31
val_Spatial_Relation_31_rephrased9,Is the airplane at a great distance from the bicycle?,val_Spatial_Relation_31
