idx,orig_idx,question,transformation_type,intensity
val_Spatial_Reasoning_187_shift2,val_Spatial_Reasoning_187,The laptop is at the left side of the dog.,shift,7
val_Spatial_Reasoning_187_bw1,val_Spatial_Reasoning_187,The laptop is at the left side of the dog.,bw,NA
val_Spatial_Reasoning_187_bw2,val_Spatial_Reasoning_187,The laptop is at the left side of the dog.,bw,NA
val_Spatial_Reasoning_188_contrast1,val_Spatial_Reasoning_188,The train is behind the motorcycle.,contrast,3
val_Spatial_Reasoning_188_contrast2,val_Spatial_Reasoning_188,The train is behind the motorcycle.,contrast,8
val_Spatial_Reasoning_188_blur1,val_Spatial_Reasoning_188,The train is behind the motorcycle.,blur,3
val_Spatial_Reasoning_188_blur2,val_Spatial_Reasoning_188,The train is behind the motorcycle.,blur,8
val_Spatial_Reasoning_188_noise1,val_Spatial_Reasoning_188,The train is behind the motorcycle.,noise,9
val_Spatial_Reasoning_188_noise2,val_Spatial_Reasoning_188,The train is behind the motorcycle.,noise,8
val_Spatial_Reasoning_188_masking1,val_Spatial_Reasoning_188,The train is behind the motorcycle.,masking,9
val_Spatial_Reasoning_188_masking2,val_Spatial_Reasoning_188,The train is behind the motorcycle.,masking,8
val_Spatial_Reasoning_188_rotate1,val_Spatial_Reasoning_188,The train is behind the motorcycle.,rotate,3
val_Spatial_Reasoning_188_rotate2,val_Spatial_Reasoning_188,The train is behind the motorcycle.,rotate,8
val_Spatial_Reasoning_188_shift1,val_Spatial_Reasoning_188,The train is behind the motorcycle.,shift,3
val_Spatial_Reasoning_188_shift2,val_Spatial_Reasoning_188,The train is behind the motorcycle.,shift,8
val_Spatial_Reasoning_188_bw1,val_Spatial_Reasoning_188,The train is behind the motorcycle.,bw,NA
val_Spatial_Reasoning_188_bw2,val_Spatial_Reasoning_188,The train is behind the motorcycle.,bw,NA
val_Spatial_Reasoning_189_contrast1,val_Spatial_Reasoning_189,The chair is on top of the horse.,contrast,7
val_Spatial_Reasoning_189_contrast2,val_Spatial_Reasoning_189,The chair is on top of the horse.,contrast,8
val_Spatial_Reasoning_189_blur1,val_Spatial_Reasoning_189,The chair is on top of the horse.,blur,7
val_Spatial_Reasoning_189_blur2,val_Spatial_Reasoning_189,The chair is on top of the horse.,blur,8
val_Spatial_Reasoning_189_noise1,val_Spatial_Reasoning_189,The chair is on top of the horse.,noise,6
val_Spatial_Reasoning_189_noise2,val_Spatial_Reasoning_189,The chair is on top of the horse.,noise,5
val_Spatial_Reasoning_189_masking1,val_Spatial_Reasoning_189,The chair is on top of the horse.,masking,6
val_Spatial_Reasoning_189_masking2,val_Spatial_Reasoning_189,The chair is on top of the horse.,masking,5
val_Spatial_Reasoning_189_rotate1,val_Spatial_Reasoning_189,The chair is on top of the horse.,rotate,7
val_Spatial_Reasoning_189_rotate2,val_Spatial_Reasoning_189,The chair is on top of the horse.,rotate,8
val_Spatial_Reasoning_189_shift1,val_Spatial_Reasoning_189,The chair is on top of the horse.,shift,7
val_Spatial_Reasoning_189_shift2,val_Spatial_Reasoning_189,The chair is on top of the horse.,shift,8
val_Spatial_Reasoning_189_bw1,val_Spatial_Reasoning_189,The chair is on top of the horse.,bw,NA
val_Spatial_Reasoning_189_bw2,val_Spatial_Reasoning_189,The chair is on top of the horse.,bw,NA
val_Spatial_Reasoning_190_contrast1,val_Spatial_Reasoning_190,The bench is in front of the train.,contrast,7
val_Spatial_Reasoning_190_contrast2,val_Spatial_Reasoning_190,The bench is in front of the train.,contrast,3
val_Spatial_Reasoning_190_blur1,val_Spatial_Reasoning_190,The bench is in front of the train.,blur,7
val_Spatial_Reasoning_190_blur2,val_Spatial_Reasoning_190,The bench is in front of the train.,blur,3
val_Spatial_Reasoning_190_noise1,val_Spatial_Reasoning_190,The bench is in front of the train.,noise,6
val_Spatial_Reasoning_190_noise2,val_Spatial_Reasoning_190,The bench is in front of the train.,noise,5
val_Spatial_Reasoning_190_masking1,val_Spatial_Reasoning_190,The bench is in front of the train.,masking,6
val_Spatial_Reasoning_190_masking2,val_Spatial_Reasoning_190,The bench is in front of the train.,masking,5
val_Spatial_Reasoning_190_rotate1,val_Spatial_Reasoning_190,The bench is in front of the train.,rotate,7
val_Spatial_Reasoning_190_rotate2,val_Spatial_Reasoning_190,The bench is in front of the train.,rotate,3
val_Spatial_Reasoning_190_shift1,val_Spatial_Reasoning_190,The bench is in front of the train.,shift,7
val_Spatial_Reasoning_190_shift2,val_Spatial_Reasoning_190,The bench is in front of the train.,shift,3
val_Spatial_Reasoning_190_bw1,val_Spatial_Reasoning_190,The bench is in front of the train.,bw,NA
val_Spatial_Reasoning_190_bw2,val_Spatial_Reasoning_190,The bench is in front of the train.,bw,NA
val_Spatial_Reasoning_191_contrast1,val_Spatial_Reasoning_191,The dog is on top of the motorcycle.,contrast,7
val_Spatial_Reasoning_191_contrast2,val_Spatial_Reasoning_191,The dog is on top of the motorcycle.,contrast,3
val_Spatial_Reasoning_191_blur1,val_Spatial_Reasoning_191,The dog is on top of the motorcycle.,blur,7
val_Spatial_Reasoning_191_blur2,val_Spatial_Reasoning_191,The dog is on top of the motorcycle.,blur,3
val_Spatial_Reasoning_191_noise1,val_Spatial_Reasoning_191,The dog is on top of the motorcycle.,noise,10
val_Spatial_Reasoning_191_noise2,val_Spatial_Reasoning_191,The dog is on top of the motorcycle.,noise,6
val_Spatial_Reasoning_191_masking1,val_Spatial_Reasoning_191,The dog is on top of the motorcycle.,masking,10
val_Spatial_Reasoning_191_masking2,val_Spatial_Reasoning_191,The dog is on top of the motorcycle.,masking,6
val_Spatial_Reasoning_191_rotate1,val_Spatial_Reasoning_191,The dog is on top of the motorcycle.,rotate,7
val_Spatial_Reasoning_191_rotate2,val_Spatial_Reasoning_191,The dog is on top of the motorcycle.,rotate,3
val_Spatial_Reasoning_191_shift1,val_Spatial_Reasoning_191,The dog is on top of the motorcycle.,shift,7
val_Spatial_Reasoning_191_shift2,val_Spatial_Reasoning_191,The dog is on top of the motorcycle.,shift,3
val_Spatial_Reasoning_191_bw1,val_Spatial_Reasoning_191,The dog is on top of the motorcycle.,bw,NA
val_Spatial_Reasoning_191_bw2,val_Spatial_Reasoning_191,The dog is on top of the motorcycle.,bw,NA
val_Spatial_Reasoning_192_contrast1,val_Spatial_Reasoning_192,The chair is beneath the horse.,contrast,6
val_Spatial_Reasoning_192_contrast2,val_Spatial_Reasoning_192,The chair is beneath the horse.,contrast,3
val_Spatial_Reasoning_192_blur1,val_Spatial_Reasoning_192,The chair is beneath the horse.,blur,6
val_Spatial_Reasoning_192_blur2,val_Spatial_Reasoning_192,The chair is beneath the horse.,blur,3
val_Spatial_Reasoning_192_noise1,val_Spatial_Reasoning_192,The chair is beneath the horse.,noise,9
val_Spatial_Reasoning_192_noise2,val_Spatial_Reasoning_192,The chair is beneath the horse.,noise,6
val_Spatial_Reasoning_192_masking1,val_Spatial_Reasoning_192,The chair is beneath the horse.,masking,9
val_Spatial_Reasoning_192_masking2,val_Spatial_Reasoning_192,The chair is beneath the horse.,masking,6
val_Spatial_Reasoning_192_rotate1,val_Spatial_Reasoning_192,The chair is beneath the horse.,rotate,6
val_Spatial_Reasoning_192_rotate2,val_Spatial_Reasoning_192,The chair is beneath the horse.,rotate,3
val_Spatial_Reasoning_192_shift1,val_Spatial_Reasoning_192,The chair is beneath the horse.,shift,6
val_Spatial_Reasoning_192_shift2,val_Spatial_Reasoning_192,The chair is beneath the horse.,shift,3
val_Spatial_Reasoning_192_bw1,val_Spatial_Reasoning_192,The chair is beneath the horse.,bw,NA
val_Spatial_Reasoning_192_bw2,val_Spatial_Reasoning_192,The chair is beneath the horse.,bw,NA
val_Spatial_Reasoning_193_contrast1,val_Spatial_Reasoning_193,The skateboard is at the left side of the dog.,contrast,7
val_Spatial_Reasoning_193_contrast2,val_Spatial_Reasoning_193,The skateboard is at the left side of the dog.,contrast,8
val_Spatial_Reasoning_193_blur1,val_Spatial_Reasoning_193,The skateboard is at the left side of the dog.,blur,7
val_Spatial_Reasoning_193_blur2,val_Spatial_Reasoning_193,The skateboard is at the left side of the dog.,blur,8
val_Spatial_Reasoning_193_noise1,val_Spatial_Reasoning_193,The skateboard is at the left side of the dog.,noise,5
val_Spatial_Reasoning_193_noise2,val_Spatial_Reasoning_193,The skateboard is at the left side of the dog.,noise,9
val_Spatial_Reasoning_193_masking1,val_Spatial_Reasoning_193,The skateboard is at the left side of the dog.,masking,5
val_Spatial_Reasoning_193_masking2,val_Spatial_Reasoning_193,The skateboard is at the left side of the dog.,masking,9
val_Spatial_Reasoning_193_rotate1,val_Spatial_Reasoning_193,The skateboard is at the left side of the dog.,rotate,7
val_Spatial_Reasoning_193_rotate2,val_Spatial_Reasoning_193,The skateboard is at the left side of the dog.,rotate,8
val_Spatial_Reasoning_193_shift1,val_Spatial_Reasoning_193,The skateboard is at the left side of the dog.,shift,7
val_Spatial_Reasoning_193_shift2,val_Spatial_Reasoning_193,The skateboard is at the left side of the dog.,shift,8
val_Spatial_Reasoning_193_bw1,val_Spatial_Reasoning_193,The skateboard is at the left side of the dog.,bw,NA
val_Spatial_Reasoning_193_bw2,val_Spatial_Reasoning_193,The skateboard is at the left side of the dog.,bw,NA
val_Spatial_Reasoning_194_contrast1,val_Spatial_Reasoning_194,The skateboard is at the left side of the dog.,contrast,3
val_Spatial_Reasoning_194_contrast2,val_Spatial_Reasoning_194,The skateboard is at the left side of the dog.,contrast,6
val_Spatial_Reasoning_194_blur1,val_Spatial_Reasoning_194,The skateboard is at the left side of the dog.,blur,3
val_Spatial_Reasoning_194_blur2,val_Spatial_Reasoning_194,The skateboard is at the left side of the dog.,blur,6
val_Spatial_Reasoning_194_noise1,val_Spatial_Reasoning_194,The skateboard is at the left side of the dog.,noise,10
val_Spatial_Reasoning_194_noise2,val_Spatial_Reasoning_194,The skateboard is at the left side of the dog.,noise,9
val_Spatial_Reasoning_194_masking1,val_Spatial_Reasoning_194,The skateboard is at the left side of the dog.,masking,10
val_Spatial_Reasoning_194_masking2,val_Spatial_Reasoning_194,The skateboard is at the left side of the dog.,masking,9
val_Spatial_Reasoning_194_rotate1,val_Spatial_Reasoning_194,The skateboard is at the left side of the dog.,rotate,3
val_Spatial_Reasoning_194_rotate2,val_Spatial_Reasoning_194,The skateboard is at the left side of the dog.,rotate,6
val_Spatial_Reasoning_194_shift1,val_Spatial_Reasoning_194,The skateboard is at the left side of the dog.,shift,3
val_Spatial_Reasoning_194_shift2,val_Spatial_Reasoning_194,The skateboard is at the left side of the dog.,shift,6
val_Spatial_Reasoning_194_bw1,val_Spatial_Reasoning_194,The skateboard is at the left side of the dog.,bw,NA
val_Spatial_Reasoning_194_bw2,val_Spatial_Reasoning_194,The skateboard is at the left side of the dog.,bw,NA
val_Spatial_Reasoning_195_contrast1,val_Spatial_Reasoning_195,The dog is above the bench.,contrast,7
val_Spatial_Reasoning_195_contrast2,val_Spatial_Reasoning_195,The dog is above the bench.,contrast,8
val_Spatial_Reasoning_195_blur1,val_Spatial_Reasoning_195,The dog is above the bench.,blur,7
val_Spatial_Reasoning_195_blur2,val_Spatial_Reasoning_195,The dog is above the bench.,blur,8
val_Spatial_Reasoning_195_noise1,val_Spatial_Reasoning_195,The dog is above the bench.,noise,7
val_Spatial_Reasoning_195_noise2,val_Spatial_Reasoning_195,The dog is above the bench.,noise,10
val_Spatial_Reasoning_195_masking1,val_Spatial_Reasoning_195,The dog is above the bench.,masking,7
val_Spatial_Reasoning_195_masking2,val_Spatial_Reasoning_195,The dog is above the bench.,masking,10
val_Spatial_Reasoning_195_rotate1,val_Spatial_Reasoning_195,The dog is above the bench.,rotate,7
val_Spatial_Reasoning_195_rotate2,val_Spatial_Reasoning_195,The dog is above the bench.,rotate,8
val_Spatial_Reasoning_195_shift1,val_Spatial_Reasoning_195,The dog is above the bench.,shift,7
val_Spatial_Reasoning_195_shift2,val_Spatial_Reasoning_195,The dog is above the bench.,shift,8
val_Spatial_Reasoning_195_bw1,val_Spatial_Reasoning_195,The dog is above the bench.,bw,NA
val_Spatial_Reasoning_195_bw2,val_Spatial_Reasoning_195,The dog is above the bench.,bw,NA
val_Spatial_Reasoning_196_contrast1,val_Spatial_Reasoning_196,The dog is in the motorcycle.,contrast,4
val_Spatial_Reasoning_196_contrast2,val_Spatial_Reasoning_196,The dog is in the motorcycle.,contrast,5
val_Spatial_Reasoning_196_blur1,val_Spatial_Reasoning_196,The dog is in the motorcycle.,blur,4
val_Spatial_Reasoning_196_blur2,val_Spatial_Reasoning_196,The dog is in the motorcycle.,blur,5
val_Spatial_Reasoning_196_noise1,val_Spatial_Reasoning_196,The dog is in the motorcycle.,noise,6
val_Spatial_Reasoning_196_noise2,val_Spatial_Reasoning_196,The dog is in the motorcycle.,noise,7
val_Spatial_Reasoning_196_masking1,val_Spatial_Reasoning_196,The dog is in the motorcycle.,masking,6
val_Spatial_Reasoning_196_masking2,val_Spatial_Reasoning_196,The dog is in the motorcycle.,masking,7
val_Spatial_Reasoning_196_rotate1,val_Spatial_Reasoning_196,The dog is in the motorcycle.,rotate,4
val_Spatial_Reasoning_196_rotate2,val_Spatial_Reasoning_196,The dog is in the motorcycle.,rotate,5
val_Spatial_Reasoning_196_shift1,val_Spatial_Reasoning_196,The dog is in the motorcycle.,shift,4
val_Spatial_Reasoning_196_shift2,val_Spatial_Reasoning_196,The dog is in the motorcycle.,shift,5
val_Spatial_Reasoning_196_bw1,val_Spatial_Reasoning_196,The dog is in the motorcycle.,bw,NA
val_Spatial_Reasoning_196_bw2,val_Spatial_Reasoning_196,The dog is in the motorcycle.,bw,NA
val_Spatial_Reasoning_197_contrast1,val_Spatial_Reasoning_197,The bench is part of the train.,contrast,6
val_Spatial_Reasoning_197_contrast2,val_Spatial_Reasoning_197,The bench is part of the train.,contrast,4
val_Spatial_Reasoning_197_blur1,val_Spatial_Reasoning_197,The bench is part of the train.,blur,6
val_Spatial_Reasoning_197_blur2,val_Spatial_Reasoning_197,The bench is part of the train.,blur,4
val_Spatial_Reasoning_197_noise1,val_Spatial_Reasoning_197,The bench is part of the train.,noise,10
val_Spatial_Reasoning_197_noise2,val_Spatial_Reasoning_197,The bench is part of the train.,noise,7
val_Spatial_Reasoning_197_masking1,val_Spatial_Reasoning_197,The bench is part of the train.,masking,10
val_Spatial_Reasoning_197_masking2,val_Spatial_Reasoning_197,The bench is part of the train.,masking,7
val_Spatial_Reasoning_197_rotate1,val_Spatial_Reasoning_197,The bench is part of the train.,rotate,6
val_Spatial_Reasoning_197_rotate2,val_Spatial_Reasoning_197,The bench is part of the train.,rotate,4
val_Spatial_Reasoning_197_shift1,val_Spatial_Reasoning_197,The bench is part of the train.,shift,6
val_Spatial_Reasoning_197_shift2,val_Spatial_Reasoning_197,The bench is part of the train.,shift,4
val_Spatial_Reasoning_197_bw1,val_Spatial_Reasoning_197,The bench is part of the train.,bw,NA
val_Spatial_Reasoning_197_bw2,val_Spatial_Reasoning_197,The bench is part of the train.,bw,NA
val_Spatial_Reasoning_198_contrast1,val_Spatial_Reasoning_198,The dog is inside the handbag.,contrast,6
val_Spatial_Reasoning_198_contrast2,val_Spatial_Reasoning_198,The dog is inside the handbag.,contrast,5
val_Spatial_Reasoning_198_blur1,val_Spatial_Reasoning_198,The dog is inside the handbag.,blur,6
val_Spatial_Reasoning_198_blur2,val_Spatial_Reasoning_198,The dog is inside the handbag.,blur,5
val_Spatial_Reasoning_198_noise1,val_Spatial_Reasoning_198,The dog is inside the handbag.,noise,5
val_Spatial_Reasoning_198_noise2,val_Spatial_Reasoning_198,The dog is inside the handbag.,noise,10
val_Spatial_Reasoning_198_masking1,val_Spatial_Reasoning_198,The dog is inside the handbag.,masking,5
val_Spatial_Reasoning_198_masking2,val_Spatial_Reasoning_198,The dog is inside the handbag.,masking,10
val_Spatial_Reasoning_198_rotate1,val_Spatial_Reasoning_198,The dog is inside the handbag.,rotate,6
val_Spatial_Reasoning_198_rotate2,val_Spatial_Reasoning_198,The dog is inside the handbag.,rotate,5
val_Spatial_Reasoning_198_shift1,val_Spatial_Reasoning_198,The dog is inside the handbag.,shift,6
val_Spatial_Reasoning_198_shift2,val_Spatial_Reasoning_198,The dog is inside the handbag.,shift,5
val_Spatial_Reasoning_198_bw1,val_Spatial_Reasoning_198,The dog is inside the handbag.,bw,NA
val_Spatial_Reasoning_198_bw2,val_Spatial_Reasoning_198,The dog is inside the handbag.,bw,NA
val_Spatial_Reasoning_199_contrast1,val_Spatial_Reasoning_199,The refrigerator contains the dog.,contrast,6
val_Spatial_Reasoning_199_contrast2,val_Spatial_Reasoning_199,The refrigerator contains the dog.,contrast,7
val_Spatial_Reasoning_199_blur1,val_Spatial_Reasoning_199,The refrigerator contains the dog.,blur,6
val_Spatial_Reasoning_199_blur2,val_Spatial_Reasoning_199,The refrigerator contains the dog.,blur,7
val_Spatial_Reasoning_199_noise1,val_Spatial_Reasoning_199,The refrigerator contains the dog.,noise,9
val_Spatial_Reasoning_199_noise2,val_Spatial_Reasoning_199,The refrigerator contains the dog.,noise,5
val_Spatial_Reasoning_199_masking1,val_Spatial_Reasoning_199,The refrigerator contains the dog.,masking,9
val_Spatial_Reasoning_199_masking2,val_Spatial_Reasoning_199,The refrigerator contains the dog.,masking,5
val_Spatial_Reasoning_199_rotate1,val_Spatial_Reasoning_199,The refrigerator contains the dog.,rotate,6
val_Spatial_Reasoning_199_rotate2,val_Spatial_Reasoning_199,The refrigerator contains the dog.,rotate,7
val_Spatial_Reasoning_199_shift1,val_Spatial_Reasoning_199,The refrigerator contains the dog.,shift,6
val_Spatial_Reasoning_199_shift2,val_Spatial_Reasoning_199,The refrigerator contains the dog.,shift,7
val_Spatial_Reasoning_199_bw1,val_Spatial_Reasoning_199,The refrigerator contains the dog.,bw,NA
val_Spatial_Reasoning_199_bw2,val_Spatial_Reasoning_199,The refrigerator contains the dog.,bw,NA
val_Spatial_Reasoning_200_contrast1,val_Spatial_Reasoning_200,The laptop is facing away from the chair.,contrast,3
val_Spatial_Reasoning_200_contrast2,val_Spatial_Reasoning_200,The laptop is facing away from the chair.,contrast,7
val_Spatial_Reasoning_200_blur1,val_Spatial_Reasoning_200,The laptop is facing away from the chair.,blur,3
val_Spatial_Reasoning_200_blur2,val_Spatial_Reasoning_200,The laptop is facing away from the chair.,blur,7
val_Spatial_Reasoning_200_noise1,val_Spatial_Reasoning_200,The laptop is facing away from the chair.,noise,6
val_Spatial_Reasoning_200_noise2,val_Spatial_Reasoning_200,The laptop is facing away from the chair.,noise,9
val_Spatial_Reasoning_200_masking1,val_Spatial_Reasoning_200,The laptop is facing away from the chair.,masking,6
val_Spatial_Reasoning_200_masking2,val_Spatial_Reasoning_200,The laptop is facing away from the chair.,masking,9
val_Spatial_Reasoning_200_rotate1,val_Spatial_Reasoning_200,The laptop is facing away from the chair.,rotate,3
val_Spatial_Reasoning_200_rotate2,val_Spatial_Reasoning_200,The laptop is facing away from the chair.,rotate,7
val_Spatial_Reasoning_200_shift1,val_Spatial_Reasoning_200,The laptop is facing away from the chair.,shift,3
val_Spatial_Reasoning_200_shift2,val_Spatial_Reasoning_200,The laptop is facing away from the chair.,shift,7
val_Spatial_Reasoning_200_bw1,val_Spatial_Reasoning_200,The laptop is facing away from the chair.,bw,NA
val_Spatial_Reasoning_200_bw2,val_Spatial_Reasoning_200,The laptop is facing away from the chair.,bw,NA
val_Spatial_Reasoning_201_contrast1,val_Spatial_Reasoning_201,The dog is inside the handbag.,contrast,5
val_Spatial_Reasoning_201_contrast2,val_Spatial_Reasoning_201,The dog is inside the handbag.,contrast,4
val_Spatial_Reasoning_201_blur1,val_Spatial_Reasoning_201,The dog is inside the handbag.,blur,5
val_Spatial_Reasoning_201_blur2,val_Spatial_Reasoning_201,The dog is inside the handbag.,blur,4
val_Spatial_Reasoning_201_noise1,val_Spatial_Reasoning_201,The dog is inside the handbag.,noise,7
val_Spatial_Reasoning_201_noise2,val_Spatial_Reasoning_201,The dog is inside the handbag.,noise,5
val_Spatial_Reasoning_201_masking1,val_Spatial_Reasoning_201,The dog is inside the handbag.,masking,7
val_Spatial_Reasoning_201_masking2,val_Spatial_Reasoning_201,The dog is inside the handbag.,masking,5
val_Spatial_Reasoning_201_rotate1,val_Spatial_Reasoning_201,The dog is inside the handbag.,rotate,5
val_Spatial_Reasoning_201_rotate2,val_Spatial_Reasoning_201,The dog is inside the handbag.,rotate,4
val_Spatial_Reasoning_201_shift1,val_Spatial_Reasoning_201,The dog is inside the handbag.,shift,5
val_Spatial_Reasoning_201_shift2,val_Spatial_Reasoning_201,The dog is inside the handbag.,shift,4
val_Spatial_Reasoning_201_bw1,val_Spatial_Reasoning_201,The dog is inside the handbag.,bw,NA
val_Spatial_Reasoning_201_bw2,val_Spatial_Reasoning_201,The dog is inside the handbag.,bw,NA
val_Spatial_Reasoning_202_contrast1,val_Spatial_Reasoning_202,The chair is over the dog.,contrast,4
val_Spatial_Reasoning_202_contrast2,val_Spatial_Reasoning_202,The chair is over the dog.,contrast,5
val_Spatial_Reasoning_202_blur1,val_Spatial_Reasoning_202,The chair is over the dog.,blur,4
val_Spatial_Reasoning_202_blur2,val_Spatial_Reasoning_202,The chair is over the dog.,blur,5
val_Spatial_Reasoning_202_noise1,val_Spatial_Reasoning_202,The chair is over the dog.,noise,7
val_Spatial_Reasoning_202_noise2,val_Spatial_Reasoning_202,The chair is over the dog.,noise,6
val_Spatial_Reasoning_202_masking1,val_Spatial_Reasoning_202,The chair is over the dog.,masking,7
val_Spatial_Reasoning_202_masking2,val_Spatial_Reasoning_202,The chair is over the dog.,masking,6
val_Spatial_Reasoning_202_rotate1,val_Spatial_Reasoning_202,The chair is over the dog.,rotate,4
val_Spatial_Reasoning_202_rotate2,val_Spatial_Reasoning_202,The chair is over the dog.,rotate,5
val_Spatial_Reasoning_202_shift1,val_Spatial_Reasoning_202,The chair is over the dog.,shift,4
val_Spatial_Reasoning_202_shift2,val_Spatial_Reasoning_202,The chair is over the dog.,shift,5
val_Spatial_Reasoning_202_bw1,val_Spatial_Reasoning_202,The chair is over the dog.,bw,NA
val_Spatial_Reasoning_202_bw2,val_Spatial_Reasoning_202,The chair is over the dog.,bw,NA
val_Spatial_Reasoning_203_contrast1,val_Spatial_Reasoning_203,The bench is above the dog.,contrast,6
val_Spatial_Reasoning_203_contrast2,val_Spatial_Reasoning_203,The bench is above the dog.,contrast,7
val_Spatial_Reasoning_203_blur1,val_Spatial_Reasoning_203,The bench is above the dog.,blur,6
val_Spatial_Reasoning_203_blur2,val_Spatial_Reasoning_203,The bench is above the dog.,blur,7
val_Spatial_Reasoning_203_noise1,val_Spatial_Reasoning_203,The bench is above the dog.,noise,10
val_Spatial_Reasoning_203_noise2,val_Spatial_Reasoning_203,The bench is above the dog.,noise,7
val_Spatial_Reasoning_203_masking1,val_Spatial_Reasoning_203,The bench is above the dog.,masking,10
val_Spatial_Reasoning_203_masking2,val_Spatial_Reasoning_203,The bench is above the dog.,masking,7
val_Spatial_Reasoning_203_rotate1,val_Spatial_Reasoning_203,The bench is above the dog.,rotate,6
val_Spatial_Reasoning_203_rotate2,val_Spatial_Reasoning_203,The bench is above the dog.,rotate,7
val_Spatial_Reasoning_203_shift1,val_Spatial_Reasoning_203,The bench is above the dog.,shift,6
val_Spatial_Reasoning_203_shift2,val_Spatial_Reasoning_203,The bench is above the dog.,shift,7
val_Spatial_Reasoning_203_bw1,val_Spatial_Reasoning_203,The bench is above the dog.,bw,NA
val_Spatial_Reasoning_203_bw2,val_Spatial_Reasoning_203,The bench is above the dog.,bw,NA
val_Spatial_Reasoning_204_contrast1,val_Spatial_Reasoning_204,The dog is beneath the chair.,contrast,7
val_Spatial_Reasoning_204_contrast2,val_Spatial_Reasoning_204,The dog is beneath the chair.,contrast,8
val_Spatial_Reasoning_204_blur1,val_Spatial_Reasoning_204,The dog is beneath the chair.,blur,7
val_Spatial_Reasoning_204_blur2,val_Spatial_Reasoning_204,The dog is beneath the chair.,blur,8
val_Spatial_Reasoning_204_noise1,val_Spatial_Reasoning_204,The dog is beneath the chair.,noise,5
val_Spatial_Reasoning_204_noise2,val_Spatial_Reasoning_204,The dog is beneath the chair.,noise,9
val_Spatial_Reasoning_204_masking1,val_Spatial_Reasoning_204,The dog is beneath the chair.,masking,5
val_Spatial_Reasoning_204_masking2,val_Spatial_Reasoning_204,The dog is beneath the chair.,masking,9
val_Spatial_Reasoning_204_rotate1,val_Spatial_Reasoning_204,The dog is beneath the chair.,rotate,7
val_Spatial_Reasoning_204_rotate2,val_Spatial_Reasoning_204,The dog is beneath the chair.,rotate,8
val_Spatial_Reasoning_204_shift1,val_Spatial_Reasoning_204,The dog is beneath the chair.,shift,7
val_Spatial_Reasoning_204_shift2,val_Spatial_Reasoning_204,The dog is beneath the chair.,shift,8
val_Spatial_Reasoning_204_bw1,val_Spatial_Reasoning_204,The dog is beneath the chair.,bw,NA
val_Spatial_Reasoning_204_bw2,val_Spatial_Reasoning_204,The dog is beneath the chair.,bw,NA
val_Spatial_Reasoning_205_contrast1,val_Spatial_Reasoning_205,The dog is touching the laptop.,contrast,5
val_Spatial_Reasoning_205_contrast2,val_Spatial_Reasoning_205,The dog is touching the laptop.,contrast,3
val_Spatial_Reasoning_205_blur1,val_Spatial_Reasoning_205,The dog is touching the laptop.,blur,5
val_Spatial_Reasoning_205_blur2,val_Spatial_Reasoning_205,The dog is touching the laptop.,blur,3
val_Spatial_Reasoning_205_noise1,val_Spatial_Reasoning_205,The dog is touching the laptop.,noise,6
val_Spatial_Reasoning_205_noise2,val_Spatial_Reasoning_205,The dog is touching the laptop.,noise,7
val_Spatial_Reasoning_205_masking1,val_Spatial_Reasoning_205,The dog is touching the laptop.,masking,6
val_Spatial_Reasoning_205_masking2,val_Spatial_Reasoning_205,The dog is touching the laptop.,masking,7
val_Spatial_Reasoning_205_rotate1,val_Spatial_Reasoning_205,The dog is touching the laptop.,rotate,5
val_Spatial_Reasoning_205_rotate2,val_Spatial_Reasoning_205,The dog is touching the laptop.,rotate,3
val_Spatial_Reasoning_205_shift1,val_Spatial_Reasoning_205,The dog is touching the laptop.,shift,5
val_Spatial_Reasoning_205_shift2,val_Spatial_Reasoning_205,The dog is touching the laptop.,shift,3
val_Spatial_Reasoning_205_bw1,val_Spatial_Reasoning_205,The dog is touching the laptop.,bw,NA
val_Spatial_Reasoning_205_bw2,val_Spatial_Reasoning_205,The dog is touching the laptop.,bw,NA
val_Spatial_Reasoning_206_contrast1,val_Spatial_Reasoning_206,The dog is at the right side of the horse.,contrast,3
val_Spatial_Reasoning_206_contrast2,val_Spatial_Reasoning_206,The dog is at the right side of the horse.,contrast,8
val_Spatial_Reasoning_206_blur1,val_Spatial_Reasoning_206,The dog is at the right side of the horse.,blur,3
val_Spatial_Reasoning_206_blur2,val_Spatial_Reasoning_206,The dog is at the right side of the horse.,blur,8
val_Spatial_Reasoning_206_noise1,val_Spatial_Reasoning_206,The dog is at the right side of the horse.,noise,10
val_Spatial_Reasoning_206_noise2,val_Spatial_Reasoning_206,The dog is at the right side of the horse.,noise,9
val_Spatial_Reasoning_206_masking1,val_Spatial_Reasoning_206,The dog is at the right side of the horse.,masking,10
val_Spatial_Reasoning_206_masking2,val_Spatial_Reasoning_206,The dog is at the right side of the horse.,masking,9
val_Spatial_Reasoning_206_rotate1,val_Spatial_Reasoning_206,The dog is at the right side of the horse.,rotate,3
val_Spatial_Reasoning_206_rotate2,val_Spatial_Reasoning_206,The dog is at the right side of the horse.,rotate,8
val_Spatial_Reasoning_206_shift1,val_Spatial_Reasoning_206,The dog is at the right side of the horse.,shift,3
val_Spatial_Reasoning_206_shift2,val_Spatial_Reasoning_206,The dog is at the right side of the horse.,shift,8
