idx,question,orig_idx
val_Spatial_Reasoning_188_rephrased13,The motorcycle is in a forward position relative to the train.,val_Spatial_Reasoning_188
val_Spatial_Reasoning_188_rephrased14,The train is positioned in a rearward position relative to the motorcycle.,val_Spatial_Reasoning_188
val_Spatial_Reasoning_189_rephrased1,The horse has the chair on top of it.,val_Spatial_Reasoning_189
val_Spatial_Reasoning_189_rephrased2,The chair is situated above the horse.,val_Spatial_Reasoning_189
val_Spatial_Reasoning_189_rephrased3,The horse has the chair placed on top.,val_Spatial_Reasoning_189
val_Spatial_Reasoning_189_rephrased4,The chair is positioned above the horse.,val_Spatial_Reasoning_189
val_Spatial_Reasoning_189_rephrased5,The horse is supporting the chair above.,val_Spatial_Reasoning_189
val_Spatial_Reasoning_189_rephrased6,The chair is positioned on top of the horse's back.,val_Spatial_Reasoning_189
val_Spatial_Reasoning_189_rephrased7,The horse has the chair situated above it.,val_Spatial_Reasoning_189
val_Spatial_Reasoning_189_rephrased8,The chair is located on top of the horse's body.,val_Spatial_Reasoning_189
val_Spatial_Reasoning_189_rephrased9,The horse is carrying the chair on top.,val_Spatial_Reasoning_189
val_Spatial_Reasoning_189_rephrased10,The chair is on the horse's upper surface.,val_Spatial_Reasoning_189
val_Spatial_Reasoning_189_rephrased11,The horse has the chair on its upper side.,val_Spatial_Reasoning_189
val_Spatial_Reasoning_189_rephrased12,The chair is situated on the horse's top.,val_Spatial_Reasoning_189
val_Spatial_Reasoning_189_rephrased13,The horse is holding the chair above.,val_Spatial_Reasoning_189
val_Spatial_Reasoning_189_rephrased14,The chair is placed on the horse's top surface.,val_Spatial_Reasoning_189
val_Spatial_Reasoning_190_rephrased1,The train is in front of the bench.,val_Spatial_Reasoning_190
val_Spatial_Reasoning_190_rephrased2,The bench is situated in front of the train.,val_Spatial_Reasoning_190
val_Spatial_Reasoning_190_rephrased3,"In front of the train, you can find the bench.",val_Spatial_Reasoning_190
val_Spatial_Reasoning_190_rephrased4,The bench is located ahead of the train.,val_Spatial_Reasoning_190
val_Spatial_Reasoning_190_rephrased5,The train has the bench in front of it.,val_Spatial_Reasoning_190
val_Spatial_Reasoning_190_rephrased6,The bench is placed in the direction of the train.,val_Spatial_Reasoning_190
val_Spatial_Reasoning_190_rephrased7,"In front of the train, there is the bench.",val_Spatial_Reasoning_190
val_Spatial_Reasoning_190_rephrased8,The bench is positioned in front of the train.,val_Spatial_Reasoning_190
val_Spatial_Reasoning_190_rephrased9,"Ahead of the train, you will find the bench.",val_Spatial_Reasoning_190
val_Spatial_Reasoning_190_rephrased10,The bench is located before the train.,val_Spatial_Reasoning_190
val_Spatial_Reasoning_190_rephrased11,The train is positioned behind the bench.,val_Spatial_Reasoning_190
val_Spatial_Reasoning_190_rephrased12,The bench is positioned in the lead of the train.,val_Spatial_Reasoning_190
val_Spatial_Reasoning_190_rephrased13,The train has the bench situated in front of it.,val_Spatial_Reasoning_190
val_Spatial_Reasoning_190_rephrased14,The bench is situated ahead of the train's position.,val_Spatial_Reasoning_190
val_Spatial_Reasoning_191_rephrased1,The motorcycle has the dog sitting on top of it.,val_Spatial_Reasoning_191
val_Spatial_Reasoning_191_rephrased2,The dog is positioned on top of the motorcycle.,val_Spatial_Reasoning_191
val_Spatial_Reasoning_191_rephrased3,A dog is sitting at the top of the motorcycle.,val_Spatial_Reasoning_191
val_Spatial_Reasoning_191_rephrased4,The motorcycle is being ridden by a dog on top.,val_Spatial_Reasoning_191
val_Spatial_Reasoning_191_rephrased5,A dog is perched on top of the motorcycle.,val_Spatial_Reasoning_191
val_Spatial_Reasoning_191_rephrased6,The dog is situated at the top of the motorcycle.,val_Spatial_Reasoning_191
val_Spatial_Reasoning_191_rephrased7,The top of the motorcycle is occupied by a dog.,val_Spatial_Reasoning_191
val_Spatial_Reasoning_191_rephrased8,"On top of the motorcycle, a dog is located.",val_Spatial_Reasoning_191
val_Spatial_Reasoning_191_rephrased9,The motorcycle has a dog on its top surface.,val_Spatial_Reasoning_191
val_Spatial_Reasoning_191_rephrased10,A dog is located on top of the motorcycle's surface.,val_Spatial_Reasoning_191
val_Spatial_Reasoning_191_rephrased11,The motorcycle has a dog sitting at its top.,val_Spatial_Reasoning_191
val_Spatial_Reasoning_191_rephrased12,The dog is currently on the top of the motorcycle.,val_Spatial_Reasoning_191
val_Spatial_Reasoning_191_rephrased13,A dog is positioned on top of the motorcycle's surface.,val_Spatial_Reasoning_191
val_Spatial_Reasoning_191_rephrased14,The motorcycle's top area is occupied by a dog.,val_Spatial_Reasoning_191
val_Spatial_Reasoning_192_rephrased1,The horse is above the chair.,val_Spatial_Reasoning_192
val_Spatial_Reasoning_192_rephrased2,The chair is located directly beneath the horse.,val_Spatial_Reasoning_192
val_Spatial_Reasoning_192_rephrased3,Beneath the horse is the chair.,val_Spatial_Reasoning_192
val_Spatial_Reasoning_192_rephrased4,The horse is situated above the chair.,val_Spatial_Reasoning_192
val_Spatial_Reasoning_192_rephrased5,The chair lies directly beneath the horse.,val_Spatial_Reasoning_192
val_Spatial_Reasoning_192_rephrased6,The chair is positioned below the horse.,val_Spatial_Reasoning_192
val_Spatial_Reasoning_192_rephrased7,The horse is positioned above the chair.,val_Spatial_Reasoning_192
val_Spatial_Reasoning_192_rephrased8,The chair is situated beneath the horse.,val_Spatial_Reasoning_192
val_Spatial_Reasoning_192_rephrased9,The chair is positioned below the level of the horse.,val_Spatial_Reasoning_192
val_Spatial_Reasoning_192_rephrased10,The horse is positioned above the level of the chair.,val_Spatial_Reasoning_192
val_Spatial_Reasoning_192_rephrased11,The chair is directly beneath the horse.,val_Spatial_Reasoning_192
val_Spatial_Reasoning_192_rephrased12,The horse is located above the chair's position.,val_Spatial_Reasoning_192
val_Spatial_Reasoning_192_rephrased13,The chair is positioned at a lower level than the horse.,val_Spatial_Reasoning_192
val_Spatial_Reasoning_192_rephrased14,The horse is situated above the chair in terms of elevation.,val_Spatial_Reasoning_192
val_Spatial_Reasoning_193_rephrased1,The dog is positioned with the skateboard on its left side.,val_Spatial_Reasoning_193
val_Spatial_Reasoning_193_rephrased2,The skateboard is situated to the left of the dog.,val_Spatial_Reasoning_193
val_Spatial_Reasoning_193_rephrased3,"On the left side of the dog, you will find the skateboard.",val_Spatial_Reasoning_193
val_Spatial_Reasoning_193_rephrased4,The skateboard is located on the left side of the dog.,val_Spatial_Reasoning_193
val_Spatial_Reasoning_193_rephrased5,The dog has the skateboard positioned on its left side.,val_Spatial_Reasoning_193
val_Spatial_Reasoning_193_rephrased6,"To the left of the dog, the skateboard is placed.",val_Spatial_Reasoning_193
val_Spatial_Reasoning_193_rephrased7,"The skateboard is at the left side of the dog, relative to its position in relation to the dog.",val_Spatial_Reasoning_193
val_Spatial_Reasoning_193_rephrased8,The skateboard is located at the left side of the dog.,val_Spatial_Reasoning_193
val_Spatial_Reasoning_193_rephrased9,The skateboard is positioned at the left side of the dog.,val_Spatial_Reasoning_193
val_Spatial_Reasoning_193_rephrased10,"On the left side of the dog, the skateboard can be found.",val_Spatial_Reasoning_193
val_Spatial_Reasoning_193_rephrased11,The skateboard is situated at the left side of the dog relative to the dog's position.,val_Spatial_Reasoning_193
val_Spatial_Reasoning_193_rephrased12,"The skateboard is on the left side of the dog, with the dog situated in the middle.",val_Spatial_Reasoning_193
val_Spatial_Reasoning_193_rephrased13,The skateboard is positioned on the left side of the dog.,val_Spatial_Reasoning_193
val_Spatial_Reasoning_193_rephrased14,The skateboard is located at the left side in relation to the dog's position.,val_Spatial_Reasoning_193
val_Spatial_Reasoning_194_rephrased1,The dog is to the right of the skateboard.,val_Spatial_Reasoning_194
val_Spatial_Reasoning_194_rephrased2,The skateboard is situated on the left side of the dog.,val_Spatial_Reasoning_194
val_Spatial_Reasoning_194_rephrased3,The dog has the skateboard positioned to its left.,val_Spatial_Reasoning_194
val_Spatial_Reasoning_194_rephrased4,The skateboard is located on the left side of the dog.,val_Spatial_Reasoning_194
val_Spatial_Reasoning_194_rephrased5,The skateboard is placed on the left side of the dog.,val_Spatial_Reasoning_194
val_Spatial_Reasoning_194_rephrased6,On the left side of the dog is the skateboard.,val_Spatial_Reasoning_194
val_Spatial_Reasoning_194_rephrased7,The skateboard is on the left side of the dog's position.,val_Spatial_Reasoning_194
val_Spatial_Reasoning_194_rephrased8,To the left of the dog is the skateboard's location.,val_Spatial_Reasoning_194
val_Spatial_Reasoning_194_rephrased9,The skateboard's placement is on the left side of the dog.,val_Spatial_Reasoning_194
val_Spatial_Reasoning_194_rephrased10,The skateboard is positioned at the left side of the dog.,val_Spatial_Reasoning_194
val_Spatial_Reasoning_194_rephrased11,The left side of the dog has the skateboard.,val_Spatial_Reasoning_194
val_Spatial_Reasoning_194_rephrased12,The skateboard is situated at the left of the dog.,val_Spatial_Reasoning_194
val_Spatial_Reasoning_194_rephrased13,The skateboard's location is on the left side of the dog.,val_Spatial_Reasoning_194
val_Spatial_Reasoning_194_rephrased14,The skateboard is positioned on the left side of the dog's location.,val_Spatial_Reasoning_194
val_Spatial_Reasoning_195_rephrased1,The bench is below the dog.,val_Spatial_Reasoning_195
val_Spatial_Reasoning_195_rephrased2,The dog is situated above the bench.,val_Spatial_Reasoning_195
val_Spatial_Reasoning_195_rephrased3,Above the bench is the dog.,val_Spatial_Reasoning_195
val_Spatial_Reasoning_195_rephrased4,The dog is positioned above the bench.,val_Spatial_Reasoning_195
val_Spatial_Reasoning_195_rephrased5,The bench is located below the dog's position.,val_Spatial_Reasoning_195
val_Spatial_Reasoning_195_rephrased6,The dog is positioned on a level higher than the bench.,val_Spatial_Reasoning_195
val_Spatial_Reasoning_195_rephrased7,The dog is placed above the bench.,val_Spatial_Reasoning_195
val_Spatial_Reasoning_195_rephrased8,The level of the bench is below the dog.,val_Spatial_Reasoning_195
val_Spatial_Reasoning_195_rephrased9,The dog is situated on a higher level than the bench.,val_Spatial_Reasoning_195
val_Spatial_Reasoning_195_rephrased10,The dog is above the bench's location.,val_Spatial_Reasoning_195
val_Spatial_Reasoning_195_rephrased11,The dog's position is above the bench.,val_Spatial_Reasoning_195
val_Spatial_Reasoning_195_rephrased12,The level of the dog is higher than the bench.,val_Spatial_Reasoning_195
val_Spatial_Reasoning_195_rephrased13,The dog is in a higher position than the bench.,val_Spatial_Reasoning_195
val_Spatial_Reasoning_195_rephrased14,The bench is situated below the dog's location.,val_Spatial_Reasoning_195
val_Spatial_Reasoning_196_rephrased1,The motorcycle contains the dog.,val_Spatial_Reasoning_196
val_Spatial_Reasoning_196_rephrased2,The dog is sitting in the motorcycle.,val_Spatial_Reasoning_196
val_Spatial_Reasoning_196_rephrased3,Is the dog inside the motorcycle?,val_Spatial_Reasoning_196
val_Spatial_Reasoning_196_rephrased4,Does the motorcycle have the dog in it?,val_Spatial_Reasoning_196
val_Spatial_Reasoning_196_rephrased5,The motorcycle has the dog.,val_Spatial_Reasoning_196
val_Spatial_Reasoning_196_rephrased6,The dog is positioned inside the motorcycle.,val_Spatial_Reasoning_196
val_Spatial_Reasoning_196_rephrased7,Is the motorcycle carrying the dog?,val_Spatial_Reasoning_196
val_Spatial_Reasoning_196_rephrased8,The motorcycle houses the dog.,val_Spatial_Reasoning_196
val_Spatial_Reasoning_196_rephrased9,The dog is located within the motorcycle.,val_Spatial_Reasoning_196
val_Spatial_Reasoning_196_rephrased10,The motorcycle has the dog inside.,val_Spatial_Reasoning_196
val_Spatial_Reasoning_196_rephrased11,The dog is present in the motorcycle.,val_Spatial_Reasoning_196
val_Spatial_Reasoning_196_rephrased12,The motorcycle contains the dog inside.,val_Spatial_Reasoning_196
val_Spatial_Reasoning_196_rephrased13,The dog is positioned within the motorcycle.,val_Spatial_Reasoning_196
val_Spatial_Reasoning_196_rephrased14,The motorcycle is carrying the dog inside.,val_Spatial_Reasoning_196
val_Spatial_Reasoning_197_rephrased1,The train contains the bench as one of its components.,val_Spatial_Reasoning_197
val_Spatial_Reasoning_197_rephrased2,The bench is a component of the train.,val_Spatial_Reasoning_197
val_Spatial_Reasoning_197_rephrased3,The bench is incorporated into the train.,val_Spatial_Reasoning_197
val_Spatial_Reasoning_197_rephrased4,The train features the bench as an integral part.,val_Spatial_Reasoning_197
val_Spatial_Reasoning_197_rephrased5,The bench is an integral part of the train.,val_Spatial_Reasoning_197
val_Spatial_Reasoning_197_rephrased6,The train consists of the bench.,val_Spatial_Reasoning_197
val_Spatial_Reasoning_197_rephrased7,The bench is a constituent part of the train.,val_Spatial_Reasoning_197
val_Spatial_Reasoning_197_rephrased8,The bench is part of the train's structure.,val_Spatial_Reasoning_197
val_Spatial_Reasoning_197_rephrased9,The train comprises the bench.,val_Spatial_Reasoning_197
val_Spatial_Reasoning_197_rephrased10,The bench is an element of the train.,val_Spatial_Reasoning_197
val_Spatial_Reasoning_197_rephrased11,The train includes the bench as a component.,val_Spatial_Reasoning_197
val_Spatial_Reasoning_197_rephrased12,The bench is a part of the train's composition.,val_Spatial_Reasoning_197
val_Spatial_Reasoning_197_rephrased13,The train contains the bench as a component part.,val_Spatial_Reasoning_197
val_Spatial_Reasoning_197_rephrased14,The bench is a constituent element of the train.,val_Spatial_Reasoning_197
val_Spatial_Reasoning_198_rephrased1,The handbag contains the dog.,val_Spatial_Reasoning_198
val_Spatial_Reasoning_198_rephrased2,The dog is found inside the handbag.,val_Spatial_Reasoning_198
val_Spatial_Reasoning_198_rephrased3,A dog is situated within the handbag.,val_Spatial_Reasoning_198
val_Spatial_Reasoning_198_rephrased4,The dog is located inside the handbag.,val_Spatial_Reasoning_198
val_Spatial_Reasoning_198_rephrased5,The handbag has the dog inside it.,val_Spatial_Reasoning_198
val_Spatial_Reasoning_198_rephrased6,A dog is positioned inside the handbag.,val_Spatial_Reasoning_198
val_Spatial_Reasoning_198_rephrased7,The dog is placed inside the handbag.,val_Spatial_Reasoning_198
val_Spatial_Reasoning_198_rephrased8,The handbag encloses the dog.,val_Spatial_Reasoning_198
val_Spatial_Reasoning_198_rephrased9,The dog is situated within the confines of the handbag.,val_Spatial_Reasoning_198
val_Spatial_Reasoning_198_rephrased10,The handbag holds the dog inside.,val_Spatial_Reasoning_198
val_Spatial_Reasoning_198_rephrased11,The dog is currently inside the handbag.,val_Spatial_Reasoning_198
val_Spatial_Reasoning_198_rephrased12,The handbag contains the dog within its interior.,val_Spatial_Reasoning_198
val_Spatial_Reasoning_198_rephrased13,The dog is found within the interior of the handbag.,val_Spatial_Reasoning_198
val_Spatial_Reasoning_198_rephrased14,The handbag has the dog in it.,val_Spatial_Reasoning_198
val_Spatial_Reasoning_199_rephrased1,The dog is located inside the refrigerator.,val_Spatial_Reasoning_199
val_Spatial_Reasoning_199_rephrased2,The refrigerator has the dog inside it.,val_Spatial_Reasoning_199
val_Spatial_Reasoning_199_rephrased3,The dog is being held within the refrigerator.,val_Spatial_Reasoning_199
val_Spatial_Reasoning_199_rephrased4,The refrigerator is storing the dog.,val_Spatial_Reasoning_199
val_Spatial_Reasoning_199_rephrased5,The dog is currently inside the refrigerator.,val_Spatial_Reasoning_199
val_Spatial_Reasoning_199_rephrased6,The refrigerator contains the dog at this time.,val_Spatial_Reasoning_199
val_Spatial_Reasoning_199_rephrased7,The dog is situated inside the refrigerator.,val_Spatial_Reasoning_199
val_Spatial_Reasoning_199_rephrased8,The refrigerator is housing the dog.,val_Spatial_Reasoning_199
val_Spatial_Reasoning_199_rephrased9,The dog is placed inside the refrigerator.,val_Spatial_Reasoning_199
val_Spatial_Reasoning_199_rephrased10,The refrigerator holds the dog within it.,val_Spatial_Reasoning_199
val_Spatial_Reasoning_199_rephrased11,The dog is located within the refrigerator.,val_Spatial_Reasoning_199
val_Spatial_Reasoning_199_rephrased12,The refrigerator has the dog stored inside.,val_Spatial_Reasoning_199
val_Spatial_Reasoning_199_rephrased13,The dog is found inside the refrigerator.,val_Spatial_Reasoning_199
val_Spatial_Reasoning_199_rephrased14,The refrigerator is storing the dog at present.,val_Spatial_Reasoning_199
val_Spatial_Reasoning_200_rephrased1,The chair is positioned at an angle to the laptop.,val_Spatial_Reasoning_200
val_Spatial_Reasoning_200_rephrased2,The laptop is angled away from the chair.,val_Spatial_Reasoning_200
val_Spatial_Reasoning_200_rephrased3,The laptop is positioned in the opposite direction to the chair.,val_Spatial_Reasoning_200
val_Spatial_Reasoning_200_rephrased4,The laptop is turned away from the chair.,val_Spatial_Reasoning_200
val_Spatial_Reasoning_200_rephrased5,The chair is situated in front of the laptop at an angle.,val_Spatial_Reasoning_200
val_Spatial_Reasoning_200_rephrased6,The laptop is situated in a direction opposite to the chair.,val_Spatial_Reasoning_200
val_Spatial_Reasoning_200_rephrased7,The laptop is oriented in a direction away from the chair.,val_Spatial_Reasoning_200
val_Spatial_Reasoning_200_rephrased8,The laptop's front is not facing the chair.,val_Spatial_Reasoning_200
val_Spatial_Reasoning_200_rephrased9,The chair is positioned in a way that the laptop is not facing it.,val_Spatial_Reasoning_200
val_Spatial_Reasoning_200_rephrased10,The laptop is not directed towards the chair.,val_Spatial_Reasoning_200
val_Spatial_Reasoning_200_rephrased11,The laptop is angled in a direction away from the chair.,val_Spatial_Reasoning_200
val_Spatial_Reasoning_200_rephrased12,The laptop's back is facing the chair.,val_Spatial_Reasoning_200
val_Spatial_Reasoning_200_rephrased13,The chair and laptop are not facing each other.,val_Spatial_Reasoning_200
val_Spatial_Reasoning_200_rephrased14,The laptop is positioned so its back is towards the chair.,val_Spatial_Reasoning_200
val_Spatial_Reasoning_201_rephrased1,The handbag contains the dog.,val_Spatial_Reasoning_201
val_Spatial_Reasoning_201_rephrased2,The dog is located within the handbag.,val_Spatial_Reasoning_201
val_Spatial_Reasoning_201_rephrased3,The handbag has the dog inside it.,val_Spatial_Reasoning_201
val_Spatial_Reasoning_201_rephrased4,The dog is placed inside the handbag.,val_Spatial_Reasoning_201
val_Spatial_Reasoning_201_rephrased5,The handbag holds the dog.,val_Spatial_Reasoning_201
val_Spatial_Reasoning_201_rephrased6,The dog is situated inside the handbag.,val_Spatial_Reasoning_201
val_Spatial_Reasoning_201_rephrased7,The handbag encloses the dog.,val_Spatial_Reasoning_201
val_Spatial_Reasoning_201_rephrased8,The dog is found inside the handbag.,val_Spatial_Reasoning_201
val_Spatial_Reasoning_201_rephrased9,The handbag possesses the dog.,val_Spatial_Reasoning_201
val_Spatial_Reasoning_201_rephrased10,The dog is nestled inside the handbag.,val_Spatial_Reasoning_201
val_Spatial_Reasoning_201_rephrased11,The handbag has the dog contained within.,val_Spatial_Reasoning_201
val_Spatial_Reasoning_201_rephrased12,The dog is positioned inside the handbag.,val_Spatial_Reasoning_201
val_Spatial_Reasoning_201_rephrased13,The handbag contains the dog inside it.,val_Spatial_Reasoning_201
val_Spatial_Reasoning_201_rephrased14,The dog is enclosed within the handbag.,val_Spatial_Reasoning_201
val_Spatial_Reasoning_202_rephrased1,The chair is positioned above the dog.,val_Spatial_Reasoning_202
val_Spatial_Reasoning_202_rephrased2,The dog is located below the chair.,val_Spatial_Reasoning_202
val_Spatial_Reasoning_202_rephrased3,The chair is situated above the dog's position.,val_Spatial_Reasoning_202
val_Spatial_Reasoning_202_rephrased4,The chair is placed higher than the dog.,val_Spatial_Reasoning_202
val_Spatial_Reasoning_202_rephrased5,The dog is underneath the chair.,val_Spatial_Reasoning_202
val_Spatial_Reasoning_202_rephrased6,The chair is over the top of the dog.,val_Spatial_Reasoning_202
val_Spatial_Reasoning_202_rephrased7,The chair is positioned over the dog's location.,val_Spatial_Reasoning_202
val_Spatial_Reasoning_202_rephrased8,The dog is below the chair's level.,val_Spatial_Reasoning_202
val_Spatial_Reasoning_202_rephrased9,The chair is above the dog's current position.,val_Spatial_Reasoning_202
val_Spatial_Reasoning_202_rephrased10,The dog is at the bottom of the chair.,val_Spatial_Reasoning_202
val_Spatial_Reasoning_202_rephrased11,The chair is in a higher position than the dog.,val_Spatial_Reasoning_202
val_Spatial_Reasoning_202_rephrased12,The chair is positioned on top of the dog.,val_Spatial_Reasoning_202
val_Spatial_Reasoning_202_rephrased13,The dog is at the base of the chair.,val_Spatial_Reasoning_202
val_Spatial_Reasoning_202_rephrased14,The chair is above where the dog is.,val_Spatial_Reasoning_202
val_Spatial_Reasoning_203_rephrased1,The dog is below the bench.,val_Spatial_Reasoning_203
val_Spatial_Reasoning_203_rephrased2,The bench is situated above the dog.,val_Spatial_Reasoning_203
val_Spatial_Reasoning_203_rephrased3,The dog is located below the bench.,val_Spatial_Reasoning_203
val_Spatial_Reasoning_203_rephrased4,The bench is positioned above the dog.,val_Spatial_Reasoning_203
val_Spatial_Reasoning_203_rephrased5,The dog is beneath the bench.,val_Spatial_Reasoning_203
val_Spatial_Reasoning_203_rephrased6,The bench is elevated above the dog.,val_Spatial_Reasoning_203
val_Spatial_Reasoning_203_rephrased7,The dog is situated below the bench.,val_Spatial_Reasoning_203
val_Spatial_Reasoning_203_rephrased8,The bench is higher than the dog.,val_Spatial_Reasoning_203
val_Spatial_Reasoning_203_rephrased9,The dog is positioned below the bench.,val_Spatial_Reasoning_203
val_Spatial_Reasoning_203_rephrased10,The bench is placed above the dog.,val_Spatial_Reasoning_203
val_Spatial_Reasoning_203_rephrased11,The dog is at a lower level than the bench.,val_Spatial_Reasoning_203
val_Spatial_Reasoning_203_rephrased12,The bench is positioned on top of the dog is incorrect -,val_Spatial_Reasoning_203
val_Spatial_Reasoning_203_rephrased13,The dog is on the lower level of the bench.,val_Spatial_Reasoning_203
val_Spatial_Reasoning_203_rephrased14,The bench is above the dog's level.,val_Spatial_Reasoning_203
val_Spatial_Reasoning_204_rephrased1,The chair is above the dog.,val_Spatial_Reasoning_204
val_Spatial_Reasoning_204_rephrased2,The dog lies on the floor beneath the chair.,val_Spatial_Reasoning_204
val_Spatial_Reasoning_204_rephrased3,The chair is positioned above the dog.,val_Spatial_Reasoning_204
val_Spatial_Reasoning_204_rephrased4,Is the dog situated beneath the chair?,val_Spatial_Reasoning_204
val_Spatial_Reasoning_204_rephrased5,The dog is located beneath the chair.,val_Spatial_Reasoning_204
val_Spatial_Reasoning_204_rephrased6,Beneath the chair is where the dog is.,val_Spatial_Reasoning_204
val_Spatial_Reasoning_204_rephrased7,"The chair is positioned above something, which is the dog.",val_Spatial_Reasoning_204
val_Spatial_Reasoning_204_rephrased8,The dog is positioned at the bottom of the chair.,val_Spatial_Reasoning_204
val_Spatial_Reasoning_204_rephrased9,The chair is on top of the dog.,val_Spatial_Reasoning_204
val_Spatial_Reasoning_204_rephrased10,What is the dog's position relative to the chair?,val_Spatial_Reasoning_204
val_Spatial_Reasoning_204_rephrased11,The dog is below the chair.,val_Spatial_Reasoning_204
val_Spatial_Reasoning_204_rephrased12,Is the chair above the dog?,val_Spatial_Reasoning_204
val_Spatial_Reasoning_204_rephrased13,The dog is situated at the base of the chair.,val_Spatial_Reasoning_204
val_Spatial_Reasoning_204_rephrased14,The chair is above something that is the dog.,val_Spatial_Reasoning_204
val_Spatial_Reasoning_205_rephrased1,The laptop is being touched by the dog.,val_Spatial_Reasoning_205
val_Spatial_Reasoning_205_rephrased2,The dog has its body in contact with the laptop.,val_Spatial_Reasoning_205
val_Spatial_Reasoning_205_rephrased3,The laptop is in physical contact with the dog.,val_Spatial_Reasoning_205
val_Spatial_Reasoning_205_rephrased4,The dog is currently in contact with the laptop.,val_Spatial_Reasoning_205
val_Spatial_Reasoning_205_rephrased5,The laptop is being physically touched by the dog.,val_Spatial_Reasoning_205
val_Spatial_Reasoning_205_rephrased6,The dog's body is in close proximity to the laptop.,val_Spatial_Reasoning_205
val_Spatial_Reasoning_205_rephrased7,The dog is in direct physical contact with the laptop.,val_Spatial_Reasoning_205
val_Spatial_Reasoning_205_rephrased8,The laptop is in direct contact with the dog.,val_Spatial_Reasoning_205
val_Spatial_Reasoning_205_rephrased9,The dog is making contact with the laptop.,val_Spatial_Reasoning_205
val_Spatial_Reasoning_205_rephrased10,The laptop is being contacted by the dog.,val_Spatial_Reasoning_205
val_Spatial_Reasoning_205_rephrased11,The dog is in physical proximity to the laptop.,val_Spatial_Reasoning_205
val_Spatial_Reasoning_205_rephrased12,The dog is in contact with the laptop at this moment.,val_Spatial_Reasoning_205
val_Spatial_Reasoning_205_rephrased13,The laptop and the dog are in physical contact.,val_Spatial_Reasoning_205
val_Spatial_Reasoning_205_rephrased14,The dog is physically in contact with the laptop right now.,val_Spatial_Reasoning_205
val_Spatial_Reasoning_206_rephrased1,The horse has the dog positioned to its right.,val_Spatial_Reasoning_206
val_Spatial_Reasoning_206_rephrased2,The dog is placed on the right-hand side of the horse.,val_Spatial_Reasoning_206
val_Spatial_Reasoning_206_rephrased3,The horse has the dog situated to its right side.,val_Spatial_Reasoning_206
val_Spatial_Reasoning_206_rephrased4,The dog is located on the right side of the horse.,val_Spatial_Reasoning_206
val_Spatial_Reasoning_206_rephrased5,The horse has the dog positioned at its right.,val_Spatial_Reasoning_206
val_Spatial_Reasoning_206_rephrased6,The dog is situated on the right-hand side of the horse.,val_Spatial_Reasoning_206
val_Spatial_Reasoning_206_rephrased7,The horse has the dog placed to its right side.,val_Spatial_Reasoning_206
val_Spatial_Reasoning_206_rephrased8,The dog is on the right-hand side of the horse.,val_Spatial_Reasoning_206
val_Spatial_Reasoning_206_rephrased9,The horse is positioned with the dog to its right.,val_Spatial_Reasoning_206
val_Spatial_Reasoning_206_rephrased10,The dog is situated at the right side of the horse.,val_Spatial_Reasoning_206
val_Spatial_Reasoning_206_rephrased11,The horse has the dog located to its right.,val_Spatial_Reasoning_206
val_Spatial_Reasoning_206_rephrased12,The dog is on the right side of the horse.,val_Spatial_Reasoning_206
val_Spatial_Reasoning_206_rephrased13,The horse has the dog situated at its right side.,val_Spatial_Reasoning_206
val_Spatial_Reasoning_206_rephrased14,The dog is positioned to the right of the horse.,val_Spatial_Reasoning_206
val_Spatial_Reasoning_207_rephrased1,The dog is behind the motorcycle.,val_Spatial_Reasoning_207
val_Spatial_Reasoning_207_rephrased2,The motorcycle is positioned ahead of the dog.,val_Spatial_Reasoning_207
val_Spatial_Reasoning_207_rephrased3,The dog is located behind the motorcycle.,val_Spatial_Reasoning_207
val_Spatial_Reasoning_207_rephrased4,The motorcycle is situated in front of the dog.,val_Spatial_Reasoning_207
val_Spatial_Reasoning_207_rephrased5,The dog is placed behind the motorcycle.,val_Spatial_Reasoning_207
val_Spatial_Reasoning_207_rephrased6,The motorcycle is positioned before the dog.,val_Spatial_Reasoning_207
val_Spatial_Reasoning_207_rephrased7,The dog is located in back of the motorcycle.,val_Spatial_Reasoning_207
val_Spatial_Reasoning_207_rephrased8,The motorcycle is ahead of the dog in line.,val_Spatial_Reasoning_207
val_Spatial_Reasoning_207_rephrased9,The motorcycle is in the lead position relative to the dog.,val_Spatial_Reasoning_207
val_Spatial_Reasoning_207_rephrased10,The dog is in the rear position relative to the motorcycle.,val_Spatial_Reasoning_207
val_Spatial_Reasoning_207_rephrased11,The motorcycle is in a position ahead of the dog.,val_Spatial_Reasoning_207
val_Spatial_Reasoning_207_rephrased12,The dog is positioned in the rear relative to the motorcycle.,val_Spatial_Reasoning_207
val_Spatial_Reasoning_207_rephrased13,The motorcycle is positioned ahead in relation to the dog.,val_Spatial_Reasoning_207
val_Spatial_Reasoning_207_rephrased14,The motorcycle is situated ahead of the dog in space.,val_Spatial_Reasoning_207
val_Spatial_Reasoning_208_rephrased1,The bench is above the dog.,val_Spatial_Reasoning_208
val_Spatial_Reasoning_208_rephrased2,The dog lies on the ground beneath the bench.,val_Spatial_Reasoning_208
val_Spatial_Reasoning_208_rephrased3,"Beneath the bench, you will find the dog.",val_Spatial_Reasoning_208
val_Spatial_Reasoning_208_rephrased4,The dog is positioned at the bottom of the bench.,val_Spatial_Reasoning_208
