idx,orig_idx,question,transformation_type,intensity,image_idx
val_Spatial_Relation_4_blur2_rephrased4,val_Spatial_Relation_4,Does the apple appear in front of the bowl?,blur,3.0,val_Spatial_Relation_4_blur2
val_Spatial_Relation_4_noise1_rephrased1,val_Spatial_Relation_4,Is the bowl located in the same position as the apple?,noise,5.0,val_Spatial_Relation_4_noise1
val_Spatial_Relation_4_noise1_rephrased2,val_Spatial_Relation_4,Is the apple positioned in front of the bowl?,noise,5.0,val_Spatial_Relation_4_noise1
val_Spatial_Relation_4_noise1_rephrased3,val_Spatial_Relation_4,Is the bowl situated in front of the apple?,noise,5.0,val_Spatial_Relation_4_noise1
val_Spatial_Relation_4_noise1_rephrased4,val_Spatial_Relation_4,Is the apple in front of the bowl in position?,noise,5.0,val_Spatial_Relation_4_noise1
val_Spatial_Relation_4_noise2_rephrased1,val_Spatial_Relation_4,Is the bowl situated directly in front of the apple?,noise,10.0,val_Spatial_Relation_4_noise2
val_Spatial_Relation_4_noise2_rephrased2,val_Spatial_Relation_4,Is the apple positioned in front of the bowl?,noise,10.0,val_Spatial_Relation_4_noise2
val_Spatial_Relation_4_noise2_rephrased3,val_Spatial_Relation_4,Is the bowl located in front of the apple's current location?,noise,10.0,val_Spatial_Relation_4_noise2
val_Spatial_Relation_4_noise2_rephrased4,val_Spatial_Relation_4,Is the bowl placed directly in front of the apple.,noise,10.0,val_Spatial_Relation_4_noise2
val_Spatial_Relation_4_masking1_rephrased1,val_Spatial_Relation_4,Is the apple in front of the bowl?,masking,5.0,val_Spatial_Relation_4_masking1
val_Spatial_Relation_4_masking1_rephrased2,val_Spatial_Relation_4,Is the bowl situated in front of the apple?,masking,5.0,val_Spatial_Relation_4_masking1
val_Spatial_Relation_4_masking1_rephrased3,val_Spatial_Relation_4,Is the apple positioned in front of the bowl?,masking,5.0,val_Spatial_Relation_4_masking1
val_Spatial_Relation_4_masking1_rephrased4,val_Spatial_Relation_4,Is the location of the bowl ahead of the apple?,masking,5.0,val_Spatial_Relation_4_masking1
val_Spatial_Relation_4_masking2_rephrased1,val_Spatial_Relation_4,Is the apple in front of the bowl?,masking,10.0,val_Spatial_Relation_4_masking2
val_Spatial_Relation_4_masking2_rephrased2,val_Spatial_Relation_4,Is the bowl positioned ahead of the apple?,masking,10.0,val_Spatial_Relation_4_masking2
val_Spatial_Relation_4_masking2_rephrased3,val_Spatial_Relation_4,Is the apple situated in front of the bowl?,masking,10.0,val_Spatial_Relation_4_masking2
val_Spatial_Relation_4_masking2_rephrased4,val_Spatial_Relation_4,Is the bowl located ahead of the apple?,masking,10.0,val_Spatial_Relation_4_masking2
val_Spatial_Relation_4_rotate1_rephrased1,val_Spatial_Relation_4,Is the bowl situated in the immediate proximity of the apple?,rotate,6.0,val_Spatial_Relation_4_rotate1
val_Spatial_Relation_4_rotate1_rephrased2,val_Spatial_Relation_4,Is the bowl positioned next to the apple?,rotate,6.0,val_Spatial_Relation_4_rotate1
val_Spatial_Relation_4_rotate1_rephrased3,val_Spatial_Relation_4,Is the bowl located in the vicinity of the apple?,rotate,6.0,val_Spatial_Relation_4_rotate1
val_Spatial_Relation_4_rotate1_rephrased4,val_Spatial_Relation_4,Is the bowl positioned directly adjacent to the apple?,rotate,6.0,val_Spatial_Relation_4_rotate1
val_Spatial_Relation_4_rotate2_rephrased1,val_Spatial_Relation_4,Is the bowl positioned in front of the apple?,rotate,3.0,val_Spatial_Relation_4_rotate2
val_Spatial_Relation_4_rotate2_rephrased2,val_Spatial_Relation_4,Is the apple situated in front of the bowl?,rotate,3.0,val_Spatial_Relation_4_rotate2
val_Spatial_Relation_4_rotate2_rephrased3,val_Spatial_Relation_4,Is the bowl located in a position in front of the apple?,rotate,3.0,val_Spatial_Relation_4_rotate2
val_Spatial_Relation_4_rotate2_rephrased4,val_Spatial_Relation_4,Is the apple placed in front of the bowl?,rotate,3.0,val_Spatial_Relation_4_rotate2
val_Spatial_Relation_4_shift1_rephrased1,val_Spatial_Relation_4,Is the apple in front of the bowl?,shift,6.0,val_Spatial_Relation_4_shift1
val_Spatial_Relation_4_shift1_rephrased2,val_Spatial_Relation_4,Is the bowl positioned ahead of the apple?,shift,6.0,val_Spatial_Relation_4_shift1
val_Spatial_Relation_4_shift1_rephrased3,val_Spatial_Relation_4,Does the bowl come before the apple in the line of sight?,shift,6.0,val_Spatial_Relation_4_shift1
val_Spatial_Relation_4_shift1_rephrased4,val_Spatial_Relation_4,Is the bowl situated ahead of the apple?,shift,6.0,val_Spatial_Relation_4_shift1
val_Spatial_Relation_4_shift2_rephrased1,val_Spatial_Relation_4,Is the bowl positioned in front of the apple?,shift,3.0,val_Spatial_Relation_4_shift2
val_Spatial_Relation_4_shift2_rephrased2,val_Spatial_Relation_4,Does the bowl have a location in front of the apple?,shift,3.0,val_Spatial_Relation_4_shift2
val_Spatial_Relation_4_shift2_rephrased3,val_Spatial_Relation_4,Is the bowl situated directly in front of the apple?,shift,3.0,val_Spatial_Relation_4_shift2
val_Spatial_Relation_4_shift2_rephrased4,val_Spatial_Relation_4,Is the bowl located in a position in front of the apple?,shift,3.0,val_Spatial_Relation_4_shift2
val_Spatial_Relation_4_bw1_rephrased1,val_Spatial_Relation_4,Is the apple situated in front of the bowl?,bw,,val_Spatial_Relation_4_bw1
val_Spatial_Relation_4_bw1_rephrased2,val_Spatial_Relation_4,Is the bowl positioned behind the apple?,bw,,val_Spatial_Relation_4_bw1
val_Spatial_Relation_4_bw1_rephrased3,val_Spatial_Relation_4,Does the apple appear in front of the bowl?,bw,,val_Spatial_Relation_4_bw1
val_Spatial_Relation_4_bw1_rephrased4,val_Spatial_Relation_4,Is the bowl located behind the apple?,bw,,val_Spatial_Relation_4_bw1
val_Spatial_Relation_4_bw2_rephrased1,val_Spatial_Relation_4,Is the apple in front of the bowl?,bw,,val_Spatial_Relation_4_bw2
val_Spatial_Relation_4_bw2_rephrased2,val_Spatial_Relation_4,Is the bowl positioned ahead of the apple?,bw,,val_Spatial_Relation_4_bw2
val_Spatial_Relation_4_bw2_rephrased3,val_Spatial_Relation_4,Is the apple situated in front of the bowl?,bw,,val_Spatial_Relation_4_bw2
val_Spatial_Relation_4_bw2_rephrased4,val_Spatial_Relation_4,Is the bowl located in front of the apple?,bw,,val_Spatial_Relation_4_bw2
val_Spatial_Relation_5_contrast1_rephrased1,val_Spatial_Relation_5,Is the individual positioned at the highest point of the bed?,contrast,4.0,val_Spatial_Relation_5_contrast1
val_Spatial_Relation_5_contrast1_rephrased2,val_Spatial_Relation_5,Is someone situated above the bed's surface?,contrast,4.0,val_Spatial_Relation_5_contrast1
val_Spatial_Relation_5_contrast1_rephrased3,val_Spatial_Relation_5,Is the person currently occupying the topmost position on the bed?,contrast,4.0,val_Spatial_Relation_5_contrast1
val_Spatial_Relation_5_contrast1_rephrased4,val_Spatial_Relation_5,Is the person on the highest level of the bed?,contrast,4.0,val_Spatial_Relation_5_contrast1
val_Spatial_Relation_5_contrast2_rephrased1,val_Spatial_Relation_5,Is the individual currently positioned on top of the bed?,contrast,8.0,val_Spatial_Relation_5_contrast2
val_Spatial_Relation_5_contrast2_rephrased2,val_Spatial_Relation_5,Is someone situated on the highest point of the bed?,contrast,8.0,val_Spatial_Relation_5_contrast2
val_Spatial_Relation_5_contrast2_rephrased3,val_Spatial_Relation_5,Is the person currently located at the top of the bed?,contrast,8.0,val_Spatial_Relation_5_contrast2
val_Spatial_Relation_5_contrast2_rephrased4,val_Spatial_Relation_5,Is the individual occupying the highest spot on the bed?,contrast,8.0,val_Spatial_Relation_5_contrast2
val_Spatial_Relation_5_blur1_rephrased1,val_Spatial_Relation_5,Is the individual currently situated above the bed?,blur,4.0,val_Spatial_Relation_5_blur1
val_Spatial_Relation_5_blur1_rephrased2,val_Spatial_Relation_5,Is someone positioned at the highest point on the bed?,blur,4.0,val_Spatial_Relation_5_blur1
val_Spatial_Relation_5_blur1_rephrased3,val_Spatial_Relation_5,Is the person in question located at the top of the bed?,blur,4.0,val_Spatial_Relation_5_blur1
val_Spatial_Relation_5_blur1_rephrased4,val_Spatial_Relation_5,Is the person currently on the highest level of the bed?,blur,4.0,val_Spatial_Relation_5_blur1
val_Spatial_Relation_5_blur2_rephrased1,val_Spatial_Relation_5,Is there someone positioned above the bed?,blur,8.0,val_Spatial_Relation_5_blur2
val_Spatial_Relation_5_blur2_rephrased2,val_Spatial_Relation_5,Is the individual located on top of the bed?,blur,8.0,val_Spatial_Relation_5_blur2
val_Spatial_Relation_5_blur2_rephrased3,val_Spatial_Relation_5,Is a person situated at the highest point of the bed?,blur,8.0,val_Spatial_Relation_5_blur2
val_Spatial_Relation_5_blur2_rephrased4,val_Spatial_Relation_5,Is the person currently situated above the bed?,blur,8.0,val_Spatial_Relation_5_blur2
val_Spatial_Relation_5_noise1_rephrased1,val_Spatial_Relation_5,Is the individual situated at the highest point of the bed?,noise,9.0,val_Spatial_Relation_5_noise1
val_Spatial_Relation_5_noise1_rephrased2,val_Spatial_Relation_5,Is the person positioned at the top of the bed?,noise,9.0,val_Spatial_Relation_5_noise1
val_Spatial_Relation_5_noise1_rephrased3,val_Spatial_Relation_5,Is the individual currently on top of the bed?,noise,9.0,val_Spatial_Relation_5_noise1
val_Spatial_Relation_5_noise1_rephrased4,val_Spatial_Relation_5,Is the person at the highest position on the bed?,noise,9.0,val_Spatial_Relation_5_noise1
val_Spatial_Relation_5_noise2_rephrased1,val_Spatial_Relation_5,Is there someone positioned at the highest point on the bed?,noise,10.0,val_Spatial_Relation_5_noise2
val_Spatial_Relation_5_noise2_rephrased2,val_Spatial_Relation_5,Is the individual currently situated above the rest of the bed?,noise,10.0,val_Spatial_Relation_5_noise2
val_Spatial_Relation_5_noise2_rephrased3,val_Spatial_Relation_5,Is the person occupying the topmost location on the bed?,noise,10.0,val_Spatial_Relation_5_noise2
val_Spatial_Relation_5_noise2_rephrased4,val_Spatial_Relation_5,Is someone standing or lying at the top of the bed?,noise,10.0,val_Spatial_Relation_5_noise2
val_Spatial_Relation_5_masking1_rephrased1,val_Spatial_Relation_5,Is the individual currently positioned at the highest point of the bed?,masking,9.0,val_Spatial_Relation_5_masking1
val_Spatial_Relation_5_masking1_rephrased2,val_Spatial_Relation_5,Is someone on the topmost layer of the bed?,masking,9.0,val_Spatial_Relation_5_masking1
val_Spatial_Relation_5_masking1_rephrased3,val_Spatial_Relation_5,Is the person lying at the highest elevation of the bed?,masking,9.0,val_Spatial_Relation_5_masking1
val_Spatial_Relation_5_masking1_rephrased4,val_Spatial_Relation_5,Is the individual situated at the topmost area of the bed?,masking,9.0,val_Spatial_Relation_5_masking1
val_Spatial_Relation_5_masking2_rephrased1,val_Spatial_Relation_5,Is the individual positioned at the highest point on the bed?,masking,10.0,val_Spatial_Relation_5_masking2
val_Spatial_Relation_5_masking2_rephrased2,val_Spatial_Relation_5,Is the person currently situated on top of the bed's surface?,masking,10.0,val_Spatial_Relation_5_masking2
val_Spatial_Relation_5_masking2_rephrased3,val_Spatial_Relation_5,Is the individual on the highest level of the bed?,masking,10.0,val_Spatial_Relation_5_masking2
val_Spatial_Relation_5_masking2_rephrased4,val_Spatial_Relation_5,Is the person at the uppermost position on the bed?,masking,10.0,val_Spatial_Relation_5_masking2
val_Spatial_Relation_5_rotate1_rephrased1,val_Spatial_Relation_5,Is the individual located at the highest point of the bed?,rotate,4.0,val_Spatial_Relation_5_rotate1
val_Spatial_Relation_5_rotate1_rephrased2,val_Spatial_Relation_5,Is the person situated on top of the bed?,rotate,4.0,val_Spatial_Relation_5_rotate1
val_Spatial_Relation_5_rotate1_rephrased3,val_Spatial_Relation_5,Is there someone positioned at the top of the bed?,rotate,4.0,val_Spatial_Relation_5_rotate1
val_Spatial_Relation_5_rotate1_rephrased4,val_Spatial_Relation_5,Is the person currently at the highest position on the bed?,rotate,4.0,val_Spatial_Relation_5_rotate1
val_Spatial_Relation_5_rotate2_rephrased1,val_Spatial_Relation_5,Is there someone located on top of the bed?,rotate,8.0,val_Spatial_Relation_5_rotate2
val_Spatial_Relation_5_rotate2_rephrased2,val_Spatial_Relation_5,Is the individual currently positioned above the bed?,rotate,8.0,val_Spatial_Relation_5_rotate2
val_Spatial_Relation_5_rotate2_rephrased3,val_Spatial_Relation_5,Is someone situated on the uppermost part of the bed?,rotate,8.0,val_Spatial_Relation_5_rotate2
val_Spatial_Relation_5_rotate2_rephrased4,val_Spatial_Relation_5,Is the person currently positioned above the bed's surface?,rotate,8.0,val_Spatial_Relation_5_rotate2
val_Spatial_Relation_5_shift1_rephrased1,val_Spatial_Relation_5,Is the individual currently positioned above the bed?,shift,4.0,val_Spatial_Relation_5_shift1
val_Spatial_Relation_5_shift1_rephrased2,val_Spatial_Relation_5,Is there someone lying on top of the bed?,shift,4.0,val_Spatial_Relation_5_shift1
val_Spatial_Relation_5_shift1_rephrased3,val_Spatial_Relation_5,Is the person in question situated above the bed?,shift,4.0,val_Spatial_Relation_5_shift1
val_Spatial_Relation_5_shift1_rephrased4,val_Spatial_Relation_5,Is the person on top of the bed in a current position?,shift,4.0,val_Spatial_Relation_5_shift1
val_Spatial_Relation_5_shift2_rephrased1,val_Spatial_Relation_5,Is the individual positioned at the highest point of the bed?,shift,8.0,val_Spatial_Relation_5_shift2
val_Spatial_Relation_5_shift2_rephrased2,val_Spatial_Relation_5,Is there someone lying on top of the bed?,shift,8.0,val_Spatial_Relation_5_shift2
val_Spatial_Relation_5_shift2_rephrased3,val_Spatial_Relation_5,Is the person currently occupying the highest spot on the bed?,shift,8.0,val_Spatial_Relation_5_shift2
val_Spatial_Relation_5_shift2_rephrased4,val_Spatial_Relation_5,Is the individual situated at the top of the bed?,shift,8.0,val_Spatial_Relation_5_shift2
val_Spatial_Relation_5_bw1_rephrased1,val_Spatial_Relation_5,Is the individual situated at the highest point on the bed?,bw,,val_Spatial_Relation_5_bw1
val_Spatial_Relation_5_bw1_rephrased2,val_Spatial_Relation_5,Is the person positioned at the top of the bed?,bw,,val_Spatial_Relation_5_bw1
val_Spatial_Relation_5_bw1_rephrased3,val_Spatial_Relation_5,Is the person currently located at the uppermost area of the bed?,bw,,val_Spatial_Relation_5_bw1
val_Spatial_Relation_5_bw1_rephrased4,val_Spatial_Relation_5,Is the person on the highest layer of the bed?,bw,,val_Spatial_Relation_5_bw1
val_Spatial_Relation_5_bw2_rephrased1,val_Spatial_Relation_5,Is there someone situated at the highest point of the bed?,bw,,val_Spatial_Relation_5_bw2
val_Spatial_Relation_5_bw2_rephrased2,val_Spatial_Relation_5,Is the individual in question currently positioned on top of the bed?,bw,,val_Spatial_Relation_5_bw2
val_Spatial_Relation_5_bw2_rephrased3,val_Spatial_Relation_5,Is the person in question currently located above the bed?,bw,,val_Spatial_Relation_5_bw2
val_Spatial_Relation_5_bw2_rephrased4,val_Spatial_Relation_5,Is the individual on the bed positioned at the highest level?,bw,,val_Spatial_Relation_5_bw2
val_Spatial_Relation_6_contrast1_rephrased1,val_Spatial_Relation_6,Is the bicycle located on the bus?,contrast,3.0,val_Spatial_Relation_6_contrast1
val_Spatial_Relation_6_contrast1_rephrased2,val_Spatial_Relation_6,Is the bicycle present on the bus?,contrast,3.0,val_Spatial_Relation_6_contrast1
val_Spatial_Relation_6_contrast1_rephrased3,val_Spatial_Relation_6,Is the bicycle on board the bus?,contrast,3.0,val_Spatial_Relation_6_contrast1
val_Spatial_Relation_6_contrast1_rephrased4,val_Spatial_Relation_6,Is the bicycle currently on the bus?,contrast,3.0,val_Spatial_Relation_6_contrast1
val_Spatial_Relation_6_contrast2_rephrased1,val_Spatial_Relation_6,Is there a bicycle located on the bus?,contrast,7.0,val_Spatial_Relation_6_contrast2
val_Spatial_Relation_6_contrast2_rephrased2,val_Spatial_Relation_6,Is the bicycle currently situated on the bus?,contrast,7.0,val_Spatial_Relation_6_contrast2
val_Spatial_Relation_6_contrast2_rephrased3,val_Spatial_Relation_6,Is the bicycle present on the bus at this time?,contrast,7.0,val_Spatial_Relation_6_contrast2
val_Spatial_Relation_6_contrast2_rephrased4,val_Spatial_Relation_6,Is the bicycle positioned on the bus right now?,contrast,7.0,val_Spatial_Relation_6_contrast2
val_Spatial_Relation_6_blur1_rephrased1,val_Spatial_Relation_6,Is the bicycle currently located on the bus?,blur,3.0,val_Spatial_Relation_6_blur1
val_Spatial_Relation_6_blur1_rephrased2,val_Spatial_Relation_6,Is there a bicycle present on the bus at the moment?,blur,3.0,val_Spatial_Relation_6_blur1
val_Spatial_Relation_6_blur1_rephrased3,val_Spatial_Relation_6,Is the bicycle positioned on the bus right now?,blur,3.0,val_Spatial_Relation_6_blur1
val_Spatial_Relation_6_blur1_rephrased4,val_Spatial_Relation_6,Is the bicycle located on the bus currently?,blur,3.0,val_Spatial_Relation_6_blur1
val_Spatial_Relation_6_blur2_rephrased1,val_Spatial_Relation_6,Is the bicycle currently located on the bus?,blur,7.0,val_Spatial_Relation_6_blur2
val_Spatial_Relation_6_blur2_rephrased2,val_Spatial_Relation_6,Is the bicycle situated on the bus at the moment?,blur,7.0,val_Spatial_Relation_6_blur2
val_Spatial_Relation_6_blur2_rephrased3,val_Spatial_Relation_6,Is the bicycle on the bus right now?,blur,7.0,val_Spatial_Relation_6_blur2
val_Spatial_Relation_6_blur2_rephrased4,val_Spatial_Relation_6,Is the bicycle positioned on the bus?,blur,7.0,val_Spatial_Relation_6_blur2
