idx,orig_idx,question,optionA,optionB,optionC,optionD,new_audio_path
194_volume_2,194,What is the total number of unique sounds heard in this audio?,0,3,2,1,count_audio_perturbations_only/194_volume_2.wav
194_volume_3,194,What is the total number of unique sounds heard in this audio?,0,3,2,1,count_audio_perturbations_only/194_volume_3.wav
194_volume_4,194,What is the total number of unique sounds heard in this audio?,0,3,2,1,count_audio_perturbations_only/194_volume_4.wav
195_silence_0,195,How many distinct sound categories are there in this audio file?,2,3,0,1,count_audio_perturbations_only/195_silence_0.wav
195_silence_1,195,How many distinct sound categories are there in this audio file?,2,3,0,1,count_audio_perturbations_only/195_silence_1.wav
195_silence_2,195,How many distinct sound categories are there in this audio file?,2,3,0,1,count_audio_perturbations_only/195_silence_2.wav
195_silence_3,195,How many distinct sound categories are there in this audio file?,2,3,0,1,count_audio_perturbations_only/195_silence_3.wav
195_silence_4,195,How many distinct sound categories are there in this audio file?,2,3,0,1,count_audio_perturbations_only/195_silence_4.wav
195_volume_0,195,How many distinct sound categories are there in this audio file?,2,3,0,1,count_audio_perturbations_only/195_volume_0.wav
195_volume_1,195,How many distinct sound categories are there in this audio file?,2,3,0,1,count_audio_perturbations_only/195_volume_1.wav
195_volume_2,195,How many distinct sound categories are there in this audio file?,2,3,0,1,count_audio_perturbations_only/195_volume_2.wav
195_volume_3,195,How many distinct sound categories are there in this audio file?,2,3,0,1,count_audio_perturbations_only/195_volume_3.wav
195_volume_4,195,How many distinct sound categories are there in this audio file?,2,3,0,1,count_audio_perturbations_only/195_volume_4.wav
